ファイル名,黒,白,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400
1485938123019999692.sgf,酒段010204,hnxtlxf,0.113,0.054,0.043,0,0.89,0.171,0.946,1.016,0.055,0.555,0.419,0,0.093,0.14,0.271,0.408,0.482,0,0,0.756,0,0,0,1.631,0,0,0,1.865,3.487,1.237,1.416,1.147,0.461,2.733,2.227,0.748,1.044,0.481,0.998,0,0.32,0.527,0.137,0.318,3.183,1.467,1.391,0,1.117,0.567,0,0,1.392,1.164,0,0.91,0.938,1.101,1.037,1.457,0,0.536,0.901,1.087,2.641,2.289,1.909,0.195,1.152,1.995,0,1.059,0.381,2.221,0,0.987,0.912,0,0,0.909,0.054,0,1.935,0,0,1.09,1.08,-0.472,0,0,0.038,4.987,0,1.212,0,1.865,0,3.095,1.922,2.94,4.853,3.845,-0.378,0,5.498,0,5.142,0,4.239,0,-0.015,0,0,0,0.278,0,0,0.499,0,-0.249,0,0,3.081,0,4.727,0,2.423,0,1.567,0,0,2.444,2.127,2.676,1.42,1.418,0,0,0.159,3.635,2.041,1.099,1.265,1.531,3.153,3.838,3.689,2.783,2.622,2.67,5.796,0.838,0,1.589,0,0.209,0,0,5.763,6.004,6.403,6.947,3.297,1.923,2.388,3.22,3.543,1.722,4.177,4.06,4.744,3.391,0,0,3.274,5.258,0,1.551,0,2.969,2.226,2.787,2.035,6.107,1.004,2.013,3.563,0.945,0.927,0.468,0,1.636,1.504,-0.403,0,-0.303,-0.085,0,-0.334,1.077,0.867,0,2.274,1.35,0,0,-0.708,1.559,0,-1.031,0,-0.586,0,1.553,1.345,2.828,2.678,-0.2,0,-0.48,0.038,0.486,0,76.443,72.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486322574019999306.sgf,剑客00701,hsqlrjx,0,0.062,0.125,0,0.195,0.282,0.214,0.797,0,0.34,0.174,0,0,0.526,0.296,0,2.367,0,1.246,0,4.652,2.007,3.694,2.624,1.321,0.86,0.594,-0.097,1.527,1.233,2.979,1.834,1.144,0,1.099,0,3.296,2.363,7.878,0,2.316,3.237,0,7.06,5.509,0,0,0.259,0,4.198,0.269,2.827,3.944,0.88,5.103,4.147,6.405,9.253,0,0,1.424,2.027,4.949,0,0,7.726,0,0,-0.415,4.108,0,-0.099,0,1.576,0,1.18,4.625,0,6.385,9.296,0,-0.292,0,0,0,1.691,7.592,5.059,0,7.603,0,7.027,7.51,11.921,13.529,15.718,14.876,0.382,0.256,2.52,0,1.548,0,0,3.585,0,1.407,0,0,0,-0.099,0,2.365,0,5.866,0,0.261,0,2.143,2.731,4.171,0,2.455,0,1.077,-1.661,0.383,5.492,2.012,2.634,0,11.046,22.997,25.795,18.686,20.865,23.193,13.459,21.541,6.729,6.401,7.746,16.881,25.972,16.632,3.463,7.175,17.863,15.618,0,4.308,0,0,0,1.778,0,4.171,6.555,5.793,0,0,2.342,5.132,0,1.132,0,9.489,4.726,2.755,4.553,8.43,0,5.094,0,3.556,0,3.113,2.202,1.494,0,2.507,1.424,3.181,6.199,1.157,6.718,0,0,9.085,0,1.119,2.554,4.491,0.744,0.21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486349900019999774.sgf,20070610,waxl5218,0,0.045,0.097,0.094,0.18,0,0,0,0.81,0,0.378,0,0.415,0.846,0.599,0.619,1.159,0.962,2.758,3.445,0,0,0,0.017,0,0.31,0.381,0,0,0,0,0.75,1.098,0,0,0.462,1.465,1.755,3.393,0,3.184,4.091,1.005,0.39,0,5.953,6.506,0,0.029,1.516,1.827,4.613,0,0,0.972,0.892,1.068,2.061,0.378,0.584,0,0,0.496,1.019,2,0,2.755,1.802,4.333,3.574,0.395,0.867,2.682,3.56,5.672,2.439,0.327,0.138,1.186,4.784,6.653,6.796,4.637,5.634,4.766,3.759,1.207,2.809,0,1.963,0,7.953,4.94,13.165,0,1.964,1.537,0,0,4.517,4.559,-0.705,1.238,4.615,10.385,11.174,8.623,10.939,10.383,7.279,10.758,11.313,10.148,14.659,10.674,17.131,19.019,17.661,17.867,19.538,6.12,15.15,3.495,6.382,7.765,6.588,3.776,8.458,11.591,2.17,0,5.884,26.988,8.845,8.109,13.843,8.929,9.153,0,1.234,0,7.889,14.174,15.181,20.596,18.65,2.634,0,0,8.718,0,3.031,7.592,0.501,6.106,3.253,-0.441,3.284,21.07,38.992,40.716,2.432,3.399,20.083,26.563,28.697,32.198,26.734,28.87,3.342,2.72,7.358,2.526,0,2.07,0,3.527,3.135,3.225,1.438,0.599,1.095,1.487,1.647,0.49,0,0.709,0,0,-0.054,-0.128,-0.287,0.118,0,1.751,1.831,0,0,0,0,1.887,0,12.13,0,0,0,0,0.779,-0.53,0.078,1.117,1.295,1.795,2.312,1.634,0,-1.29,-0.923,-0.823,0.283,0,0,0,0,0.056,0.372,1.841,2.604,2.182,1.966,0,0,0,0,0,0.289,0.459,0,0.613,-1.136,0,0.704,0,0,0.071,0.191,0.223,0,0.219,0.028,17.774,17.333,1.172,0,-0.097,-1.106,0,0,24.464,24.243,0.431,1.228,0,0.385,61.57,0,50.197,0,16.248,15.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487345793019999605.sgf,责任田,wszhj,0,0.051,0.115,0.112,0.164,0.502,0.196,0,0,0,0.678,0.908,0.384,1.223,0,0,0,1.472,0,0.371,0,0,4.328,4.101,4.811,2.34,-1.115,5.701,0,-0.621,0,0,0.572,0.564,1.311,-0.152,0,0.112,2.633,0.915,2.314,0,2.177,0,0,1.063,1.404,0.914,2.46,1.919,1.324,2.446,1.884,2.521,0,1.698,1.143,1.668,0,0,0.99,0,0,1.854,2.878,0,1.256,0.962,2.744,0,1.17,2.233,0,0,2.173,0,1.55,0.794,1.047,0,1.261,1.318,2.662,0,-0.024,1.942,0.418,0,0.125,2.495,3.095,0,0.208,3.344,0,0.405,0,2.154,0,0,3.807,0.549,0.872,1.566,2.174,1.2,2.087,2.022,1.425,0,1.025,1.525,0.469,0,1.115,0,0,0,0,2.073,3.315,0,5.225,4.221,4.169,1.521,0.878,0,1.791,0,2.241,0,7.441,0,6.097,6.417,6.101,2.771,0,7.525,10.338,10.733,21.118,26.08,0,-1.909,-2.174,0.52,0,-2.466,-2.886,-0.15,3.942,3.042,9.619,8.922,1.506,2.627,-0.041,0,8.247,9.076,8.841,10.641,8.667,10.398,0,0.266,0,0,2.025,0,0,0.407,0,2.858,3.502,1.402,0.418,2.788,3.87,4.847,4.192,5.1,0,0,-0.448,0,0.011,0,0,0,1.143,2.314,2.324,0.286,3.058,3.431,2.947,2.118,2.122,2.223,3.388,2.334,0,2.451,0,-0.069,0,0.375,0,0.185,0,0,0,0.294,0.463,0,2.008,2.12,2.305,2.317,2.254,1.318,0,0.712,0.274,0,0,0,0.94,0.291,0,0.211,1.283,0,0,0,0,0,0,0,0,0.469,0.045,0,0.069,0.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487415984019999400.sgf,中专01,978080007,0.123,0.213,0,0.043,0.379,0.248,0.601,0,0.346,1.003,0,0,0,0,0,0.018,0.622,0,0.608,0.985,0.585,0.646,0,0.986,0.084,0.196,0,0,0.172,0.231,0,0,0,0,0,0,0,0,1.645,0.064,0.06,0,0,0,0,0.577,0.581,1.535,1.519,0,0,1.874,1.722,1.1,1.131,2.311,0.537,0.533,0.877,2.088,0,0.606,0.351,0,0.012,0.789,0,3.965,0,1.103,3.778,0,2.254,6.009,0,3.172,6.135,3.205,0.77,5.919,2.845,0,4.113,3.431,2.481,0,2.926,1.858,0,3.12,1.959,0,2.583,1.954,2.007,4.925,6.371,4.312,6.361,0,1.671,0,2.337,4.944,0,2.059,3.869,0.4,4.288,0,3.308,3.015,1.331,5.483,3.783,0,0,0,3.024,2.161,3.425,2.042,2.608,0.971,0,4.997,0,0.917,0,0,0,0,4.14,0,0,0,2.097,0.997,3.642,5.107,1.328,0,9.921,0,5.225,1.463,0,0,19.857,33.052,28.643,0,0,10.47,13.539,50.09,29.775,6.254,0,13.296,0,0,5.757,0,29.991,0,5.284,0,-19.053,0,0.785,0,4.077,4.57,6.344,4.973,0,2.942,2.713,2.753,2.984,11.625,0,1.733,4.751,0,1.774,1.81,0.067,0,2.804,-4.155,0,1.65,14.9,5.705,6.068,0,2.24,8.447,4.966,2.648,1.904,5.008,1.452,3.776,11.877,16.194,0,4.092,2.504,0,2.234,6.182,0,0,0.171,0,2.266,0,12.693,0,11.421,21.591,2.985,0,22.695,22.263,20.138,22.557,21.397,8.863,1.337,0,13.603,14.754,12.609,14.426,2.331,3.165,20.091,15.497,3.052,0,3.275,7.735,9.023,6.397,5.832,1.154,0,3.091,3.328,16.347,-0.419,15.014,15.449,15.402,9.957,9.355,9.417,6.753,0,0,0.727,1.863,1.833,0,1.419,3.041,0.953,0.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488120828019999979.sgf,ww66w,黑土地www,0.91,0,1.021,0.027,0,0,0.263,0,0,0.93,0,0.922,0.12,0.335,0.211,0,0,0.165,1.128,0.197,0,0.545,0,0,0,0,0.596,0.603,1.13,0.282,0,2.21,0,0.052,0.584,0.085,0,0.744,0,0.358,0,0,0,0.182,0,5.026,0,1.424,1.494,0.975,0,1.471,0,0,0,0,0.367,3.817,0,3.167,0,0,-0.172,-0.078,0,0.855,0,5.003,5.704,5.707,4.568,4.87,4.007,4.411,2.166,1.712,3.18,3.629,2.201,3.054,8.772,2.029,3.087,3.905,5.128,27.947,17.209,-8.606,-12.9,0,0,0,3.028,10.549,2.337,0,1.494,0,0,2.162,2.093,5.361,1.792,0,6.375,5.947,0,0,0.276,0,1.839,4.129,1.513,2.371,1.49,0.503,1.568,1.464,2.922,0.172,0,2.151,0,1.953,1.725,1.281,0,1.007,1.539,1.157,0,2.32,0,1.224,0,1.374,2.214,1.625,0,0.922,0,1.62,3.949,4.655,2.468,4.6,0,4.321,0,3.11,0,0.036,5.745,0,3.53,5.634,5.575,6.781,2.557,0,5.331,3.993,1.703,5.276,0,0,6.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488375233019999354.sgf,六六010217,黑黑海,-0.013,0.035,0.102,0,0.223,0.538,0.03,0,0.366,0,0.431,0.485,0.593,0.774,0.367,0.401,0.426,0.9,0,0.139,0,0,0.112,0,0,0,1.29,0,0,0.413,0,0,0,0.606,0.597,1.329,0,1.65,1.773,1.258,0,0.433,0.877,0.747,0,2.103,1.75,0.171,0,0,1.609,0,2.564,0,0.041,2.082,2.03,0,0,0.767,0.893,1.027,4.392,0,0,0.853,1.905,2.394,0.756,1.353,1.46,3.255,0.501,0.24,2.671,0.876,1.123,1.971,0.182,0,1.387,0,-0.152,0,0.923,0,0,2.407,2.427,0,5.594,0,2.49,3.888,0.323,3.266,3.938,0,5.502,0,0,0,-0.916,7.999,0,1.171,2.456,3.857,0,0.72,0,0,0,0,0,1.373,0,0,0,0,0,0,12.542,0,0,0,0,10.516,2.141,0,0,0,0.272,3.425,12.697,7.904,0,9.147,-1.335,6.216,0,0,11.803,0,47.157,12.113,5.809,0,11.132,7.538,9.498,1.558,0.823,0.637,1.826,0.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488975932019999753.sgf,123456huan,侯哥123,0,0.045,0,0.129,0.166,0,0.345,0.244,0.137,0,0.3,0.265,0.726,0.885,0.373,0.892,1.84,0,0,0,0.681,0.35,0,0.753,0.486,0.913,0.619,0,0.671,1.901,3.531,1.898,0.216,0.252,0.43,0,0.517,0.67,2.319,0.3,1.047,0,2.981,0,0,0.614,0,0.634,11.4,0,3.893,1.204,0.943,2.386,0.638,0.926,1.764,2.468,1.551,1.359,0,0,1.694,1.084,0.397,1.194,0.724,1.911,0,0,2.541,3.729,0,1.967,6.306,0,3.099,0.855,2.092,0,2.555,1.37,1.762,1.969,0,1.958,6.281,3.253,4.607,2.444,0,0,8.041,3.793,0.478,0,5.201,6.95,6.224,1.133,1.715,2.53,10.201,5.49,7.794,8.952,9.462,7.003,3.603,0.915,7.526,0,4.234,0,0.751,0,0.856,0,6.345,0,7.802,7.181,5.247,3.051,5.59,0,6.944,5.747,3.203,0,10.209,0,15.768,15.952,2.714,0,15.272,12.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488978891019999520.sgf,冰魄寒光,my42510,0,0.051,0.111,0.102,0.209,0.68,0,-0.008,0,0,0.162,0.769,0.429,0.46,0.376,1.134,1.162,1.203,1.547,2.802,1.552,4.257,2.502,4.202,0.218,1.988,2.333,0,-0.28,0,0,0,1.082,2.032,0,3.028,-1.577,0.211,0,3.711,0,0,0,2.008,0,1.436,1.491,1.03,0,3.271,4.43,0,1.867,3.187,4.475,0,0,0.152,1.146,0,0,0.318,0,0,0.927,1.659,1.229,0.6,0.393,1.618,0.659,0.324,0,0.941,2.805,4.811,2.761,3.548,2.312,0.948,0.957,2.569,1.36,1.538,2.183,2.02,2.181,4.177,1.519,1.93,0.967,1.354,1.37,2.047,3.166,1.82,0,0.583,0,2.242,0.096,0,1.789,1.152,0,5.538,1.027,2.425,2.073,6.989,1.943,5.272,0,0.783,0,0,2.27,1.606,1.381,1.037,0.87,0,3.991,2.836,2.72,5.96,3.662,2.697,0,0,1.711,0.628,0,1.592,1.463,4.108,1.046,0,2.686,6.792,1.292,4.232,4.321,1.901,-0.43,4.937,0,2.74,12.986,4.829,4.593,1.202,1.098,0,1.579,4.717,5.693,6.612,3.449,3.871,0.307,3.019,3.338,3.387,3.05,6.287,6.181,2.662,4.2,2.772,0.274,0.281,0,1.593,3.154,2.498,1.892,2.593,2.442,5.06,0,0,3.014,0.752,1.131,2.393,3.076,2.478,0,0,3.187,1.478,2.754,3.617,3.488,3.391,2.472,2.354,0.875,0.553,1.828,2.078,0.382,0.254,0,0,0,0.539,0.961,0,0,0,1.181,1.35,1.67,1.171,1.933,0.442,0,0,0,1.632,2.586,1.868,2.282,0,0,0,0.313,0,0.593,0.184,0,0.148,0,1.286,1.882,0,0,0.042,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490972383019999270.sgf,泰哥1,xinxin0157,-0.004,0.062,0.312,0.049,0.14,0.064,0.345,0.38,0.144,0.028,0.144,0.739,0.271,0.292,0.071,0.573,0,0,2.555,0,-0.027,0,0,0.931,0.378,0.165,2.278,0.081,1.069,0.545,1.382,0.424,0.992,0.15,0,0.956,0.104,0.92,0,0.837,1.74,0.591,0.58,0,1.293,1.369,0,0,1.057,2.048,1.967,2.144,2.076,1.598,0,0,0.396,1.399,1.614,0,1.021,1.333,0.181,0,1.836,1.713,1.836,2.14,0.175,0,0.977,0.595,0.602,0.171,0,2.637,4.349,2.492,0,2.069,0.694,0.415,4.791,0,0,0,0,0.262,0,0,0,0.656,0,7.041,0.531,0,0,1.722,1.128,1.692,5.273,3.472,1.677,0.072,1.49,0,1.529,0,3.559,-1.027,8.016,0,3.417,4.623,1.115,0,4.53,3.73,2.728,0,0,39.013,37.189,42.163,0,0,0,-19.192,0,1.154,-1.326,-1.463,3.015,1.741,1.248,2.682,0.947,0.023,1.108,0.715,-0.347,-0.324,2.694,1.939,0,2.244,3.493,0.765,3.466,0,2.5,0,1.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
