ファイル名,黒,白,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400
1512184192010001630.sgf,尹墨先生,prx9003,0,0.047,0.114,0,0.243,0,0.106,0.177,1.883,0,1.861,1.773,0.377,0.97,0.24,0.654,1.298,0,0,0.056,2.619,0.876,1.583,1.155,5.681,8.797,0,3.599,3.133,2.222,0.08,4.555,3.554,4.112,1.134,3.663,5.488,1.869,2.244,0,3.42,0.747,3.156,3.667,2.953,5.506,4.289,4.911,6.201,1.655,1.394,0.069,1.876,1.761,0.436,0,0,0,4.052,0,1.097,0,11.429,0,10.02,6.641,10.918,8.767,0.113,4.028,0.168,7.648,5.351,7.773,6.6,12.541,7.38,8.033,9.107,9.651,10.604,4.95,7.968,8.094,5.684,14.044,15.38,13.557,13.428,14.682,13.959,11.294,16.278,22.852,0,21.847,0,5.08,0,2.861,0,3.815,3.668,3.014,4.777,4.247,4.117,6.677,3.487,3.212,2.062,3.037,5.355,0,1.277,3.717,4.95,2.991,5.961,10.786,7.561,8.438,8.66,5.301,8.157,12.755,7.504,0,2.898,4.225,6.286,0,3.871,0,3.396,0,9.086,5.065,4.249,0,8.392,15.538,3.563,0,10.14,16.794,1.733,8.934,0,1.551,22.855,7.157,3.881,0,2.446,3.442,1.94,0,9.142,9.81,4.018,5.875,5.239,8.837,5.381,8.109,6.541,7.29,7.687,6.118,2.064,0,10.576,10.882,4.662,3.415,4.076,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494421504019999716.sgf,世界一盘棋,becoolham,0.012,0.041,0,0,0.437,0.26,0,0.285,0.023,0.826,1.335,0,1.099,0,1.842,0,0.376,1.19,5.606,0.571,4.12,0,0,3.595,6.699,7.074,6.096,9.645,14.076,5.441,0,5.092,3.509,3.931,13.449,3.658,0.948,4.043,0,2.555,0,4.63,1.587,0.289,0,11.222,11.7,10.256,8.56,5.321,7.966,1.867,0,11.468,1.074,0,11.611,11.651,11.705,14.601,12.918,12.222,0,0,0,1.148,0,0,0,1.847,0,5.269,0,2.327,8.283,2.497,2.39,0.435,4.853,5.728,3.974,4.127,5.914,1.13,2.592,2.581,5.784,1.168,0,0.326,0.919,0,3.357,3.696,2.185,2.449,0,0,2.281,1.268,0,1.019,4.36,0,2.326,0,0.707,0,3.273,0,0,0,10.461,0,0,8.547,0,0.753,0,4.841,0,9.847,0,3.647,2.833,0.165,0,0.576,0,0,0,3.443,10.441,0.649,0,9.844,10.628,25.187,5.876,0.139,29.458,0,8.267,0,20.554,0,3.922,0,5.718,0,9.238,7.901,13.38,17.641,4.192,2.347,8.217,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497433800019999462.sgf,lunbaba,hi99813,0.005,0,0,0,0.319,0.265,0.117,0.795,0.723,1.437,0,1.028,0.197,0.571,0.834,1.733,1.488,0,0,0.073,0,0.002,0,3.142,7.417,0,4.826,0,3.227,2.512,1.134,0,5.102,5.584,0,0,7.681,0,13.035,0,7.22,13.939,0.118,0.429,0.441,5.573,4.235,0,2.31,0,0.043,0,0,2.635,0.676,0,0.601,1.414,2.892,4.1,8.156,0,1.886,0,7.987,9.797,0,0,6.81,0,0,0,0,0,1.593,0,8.675,2.267,2.411,0.927,2.194,1.829,1.083,2.341,4.123,0,0.702,3.415,1.372,0.951,0,0,6.76,0,8.443,6.948,1.684,1.389,3.089,2.299,2.129,2.172,1.535,1.646,28.234,10.379,1.807,0,13.519,25.329,19.349,5.535,0,16.221,0,11.995,0,6.444,4.048,0.35,4.579,10.895,0.314,0,0.98,9.533,0,27.101,0,0,0,0,12.325,0,0,0,8.886,0,11.963,14.402,11.535,11.606,12.439,11.211,0,1.301,18.553,0,2.26,0,7.05,10.743,4.629,9.319,5.493,8.863,8.806,10.069,10.66,7.471,6.284,12.303,11.667,16.977,14.13,14.839,14.966,15.792,17.727,16.013,16.129,15.535,16.221,15.962,10.569,10.082,4.952,3.387,9.796,0,0,3.238,6.692,0.816,0.802,5.448,4.306,0,3.923,7.897,0,3.701,10.128,21.295,0,6.403,0.836,1.678,9.732,13.926,0,5.045,9.182,13.309,16.295,32.258,0,0,16.417,28.701,57.798,0,0,1.674,6.086,2.462,3.921,0,1.309,45.217,0.309,3.508,1.973,11.311,10.866,2.639,0,4.41,0,0,0,0,0,0.07,0.199,0.741,0,1.152,2.199,2.531,3.054,0,0,2.681,2.662,2.947,1.6,1.325,1.485,0,1.171,1.313,0.078,0,0,0.058,1.155,0,0,0,0.992,0.033,0,0.047,0.056,1.375,1.347,1.289,1.27,1.288,1.294,1.151,1.147,1.142,1.12,1.202,1.186,0.994,1.03,1.03,1.021,0.992,0.053,0.038,0.031,0,0.993,1.015,1.038,1.027,1.038,1.031,1.002,0.986,0.978,0.985,0.984,1.015,0.976,0.978,0.997,0.989,1,1.004,1,0.982,0.98,0.975,0.988,0.918,0.928,0.929,1.031,1.043,0.999,0.989,0.968,0.949,0.954,0.922,0.925,0.958,0.94,0.922,0.898,0.929,0.919,0.937,0.935,0.953,0.948,0.952,0.963,1.027,1.026,1.029,1.033,1.027,1.022,1.058,1.04,1.028,1.051,1.063,1.089,1.097,1.091,1.113,1.123,1.117,1.121,1.129,1.131,1.111,1.112,1.076,1.088,1.079,1.055,1.139,1.144,1.139,1.124,1.144,1.163,1.1,1.11,1.114,1.118,0.035,0,1.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508375500010001455.sgf,liangjunju,大羽010204,0.018,0.043,0.021,0,0.151,0.177,0.293,0.202,0.494,0,0.056,0.282,0.375,0,1.058,0.895,0.801,1.672,1.304,1.266,2.039,1.37,0,0,0.47,0.783,1.689,0,1.505,2.109,0,0.775,1.453,0,0,4.222,19.803,0,4.434,0,3.654,0,0.936,0,1.365,2.105,1.531,0,1.594,0,6.26,0,0,3.458,3.072,4.308,5.664,0,2.162,1.459,1.804,0,0,0,1.243,0,0.946,0.445,2.045,5.22,0,0,2.191,1.119,6.648,2.289,2.32,1.69,2.284,3.334,3.758,4.459,4.185,6.206,3.899,6.878,4.518,4.399,0,4.495,3.233,8.686,7.994,4.114,3.971,8.645,3.714,0.279,3.883,4.121,14.731,2.232,2.145,0,3.102,4.84,1.132,0,7.636,6.009,0,0,1.208,0.614,11.166,0,9.478,5.319,10.644,13.197,2.847,0,5.036,0,25.391,29.224,17.746,10.416,16.248,0,3.035,6.234,6.459,17.023,8.198,22.917,0,3.515,7.649,11.403,2.812,0,13.092,0,0,0.651,0,54.572,47.32,0,13.85,0,0,54.106,3.609,2.82,0.666,1.011,3.733,5.224,7.318,0,0,10.219,57.911,0,6.232,4.242,12.071,15.177,4.05,5.452,8.771,3.517,0.582,0,2.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497274664019999199.sgf,694402678,风尘侠,0.02,0,0.173,0.515,0.917,0,0.835,0.986,0,0.115,0.66,0,1.826,0,1.102,3.675,10.284,0,0,0,0,0.385,1.111,0,0.331,0,0,0,2.026,5.324,0.562,5.87,3.285,0.576,0.977,0,6.443,0,0.596,0,0,1.787,7.034,2.936,1.053,2.229,2.068,0,3.369,1.94,2.923,2.015,0.595,1.904,3.303,0,1.75,0.834,3.22,3.09,1.548,0,0.807,1.912,2.482,0,1.694,4.628,1.058,5.412,7.351,0,1.289,13.955,0,6.114,3.948,0.547,0,7.612,5.586,0,0.782,5.325,10.139,8.294,2.752,2.87,0.6,0.111,0.11,3.249,0.643,6.075,3.994,1.122,2.127,2.367,2.766,4.133,0.296,4.151,0,8.617,0,3.722,3.916,8.197,9.27,0,2.35,1.838,3.572,2.566,0,3.53,0.172,4.795,2.949,7.981,0,0,0,3.053,0,1.717,0,0,1.77,4.608,4.783,14.823,16.055,4.738,12.315,0,0,0,0,0,0,5.499,21.555,0.38,3,1.228,0,0.198,2.49,3.404,1.828,1.076,2.09,0.22,0.444,1.932,2.541,6.24,0,2.789,6.834,1.464,4.947,8.545,10.784,19.934,26.811,36.462,22.42,32.328,45.88,7.683,0,0,20.968,23.119,11,7.707,95.461,99.602,10.501,12.125,10.467,14.158,8.51,18.468,18.644,18.618,18.378,20.621,21.145,20.071,19.699,0,0.126,0,2.893,3.553,0.904,0,2.08,0,4.235,0.435,2.666,0,5.119,3.895,16.118,16.649,17.889,18.742,2.89,4.148,0.466,0,2.321,2.259,0,0,2.608,0.821,0.492,0,0.712,0.441,3.945,1,20.203,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492341456019999032.sgf,俗人010232,byxzj,0,0.041,0.283,0.042,0.304,0.364,0.431,0,0.429,0.531,1.203,0,0,1.623,1.32,1.088,0.621,1.504,0.817,0.209,2.68,2.037,0.438,1.124,2.646,2.467,3.108,3.813,2.394,8.674,7.186,6.854,7.168,1.247,0.519,0.796,0.435,2.718,2.678,0,1.667,0.28,1.331,1.366,2.046,1.775,0.58,0,5.093,4.366,5.49,3.361,3.721,1.637,0,0.148,1.225,0.662,0,2.62,0,3.043,4.045,2.809,4.821,1.748,0,2.381,0,0,0,6.57,0,2.287,3.069,1.096,2.131,3.894,4.554,2.589,2.993,2.553,1.229,3.036,2.429,4.992,2.043,1.969,1.938,1.162,2.555,2.66,2.223,2.78,1.298,1.667,0.837,1.217,1.428,4.382,0.182,1.536,0.812,0.779,3.604,2.31,0,0.709,4.973,1.446,4.18,3.443,0,2.896,0,6.217,7.754,0,1.105,10.968,12.919,8.853,10.084,0,0,2.832,2.863,18.124,13.8,17.193,0,2.629,3.744,9.534,8.509,1.674,1.526,5.045,3.263,5.54,4.225,4.466,3.806,2.523,0,0,0,4.042,0,0,4.41,5.675,4.947,4.611,3.13,5.802,4.809,5.031,4.266,4.827,4.581,5.327,5.569,6.379,4.472,7.102,2.694,2.003,1.744,0.774,0,1.778,1.218,3.821,5.791,3.419,4.547,3.642,3.678,6.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515245178010001889.sgf,460152012,红飞010205,0.026,0,1.127,0.896,0.106,0,0.158,0,0,1.005,1.334,1.198,0.889,0,0,1.791,0.748,3.566,2.081,0.801,1.944,0.58,0,1.935,4.121,1.752,3.139,2.502,1.37,1.198,0.058,1.129,0.609,1.158,3.161,2.038,1.47,2.789,7.264,6.293,2.685,9.613,8.275,9.768,7.278,5.747,6.408,2.569,3.485,2.341,0,3.436,4.652,7.942,0.55,3.165,1.498,4.061,0,2.02,2.629,2.09,4.703,9.542,0.519,1.383,0,3.656,2.03,2.718,4.93,0,0.86,3.992,3.712,1.887,2.384,0.604,0,0,6.831,1.508,0.846,2.874,0,4.581,3.814,1.82,1.833,2.496,0,1.284,2.741,3.528,0,2.161,0,0,0,2.14,0.569,0,0.908,4.854,3.708,3.548,7.06,4.428,4.154,0,1.515,1.564,0,1.166,0,2.484,0,8.852,8.839,9.387,10.022,10.048,7.078,3.173,5.229,0,0,3.511,2.774,0,2.489,0,4.187,0,2.462,0,1.015,0,6.479,10.27,4.014,5.816,7.221,5.396,1.871,4.662,5.468,4.924,4.864,3.21,4.142,0,0,1.145,0,0,1.026,0,2.079,0,2.422,4.759,0,8.315,0.745,0,1.432,0,0,0,0,0,0,1.893,0,15.502,0,3.533,11.822,7.14,8.836,0,0,0,0,4.021,0,3.261,4.152,3.939,0,9.1,4.794,9.043,5.472,4.692,5.166,4.872,4.959,4.257,5.883,7.799,0.366,3.478,1.045,0.85,4.723,5.257,1.528,1.649,2.642,1.077,0.998,1.797,2.708,2.778,2.392,2.793,3.33,3.089,1.77,3.451,4.016,3.637,1.649,2.347,3.171,0.23,0,1.207,0.981,0.566,5.415,5.508,0,1.038,2.491,2.634,0,0,2.356,0,0.553,2.11,1.343,0.075,0,0,0,0.241,0.577,0,0,0,1.143,0,0.307,0,0,0.258,0.099,0,1.396,1.124,0,0.133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495261421019999778.sgf,海鸥789,tsai2015,0.014,0.047,0,0.144,0.048,0.015,0,0,0,0.839,0.3,1.734,0,1.429,2.874,0,0.791,11.481,2.339,2.992,2.481,2.354,3.042,0,4.147,0,0,0,0,0,1.071,0.106,2.402,1.467,2.073,0,1.762,2.965,0.023,0,4.053,8.861,0,6.958,0,3.703,0,3.051,1.25,2.747,4.263,4.629,4.325,0,1.847,1.595,3.757,12.186,4.573,1.944,10.957,3.141,1.468,5.3,5.023,0,3.575,0.993,0.859,1.177,1.737,2.72,2.588,3.768,2.306,1.922,1.034,0.87,0,1.179,10.03,4.566,5.465,5.967,4.229,0.332,2.179,7.681,6.27,0,1.642,1.931,5.996,3.823,1.886,3.775,3.232,5.271,3.776,0.27,2.754,0.283,0,6.083,6.049,1.367,1.649,0.238,0,1.619,2.502,2.183,2.766,2.667,4.707,3.084,3.576,3.772,10.237,6.116,3.017,0,0,0,2.25,4.613,2.25,2.038,0,2.766,0,0,4.654,0,1.658,0,3.589,1.565,2.409,0.772,4.465,2.158,2.094,0,3.25,1.617,9.323,0,2.444,0.62,0,0,1.819,0,3.072,1.613,0,0,0.492,0,5.695,5.668,4.382,0,4.61,11.659,9.572,10.076,0.034,0,1.005,4.467,4.375,6.46,6.069,2.31,8.591,0,1.61,3.948,17.964,21.423,0.837,2.486,0.453,6.499,3.212,15.601,18.028,15.033,14.973,12.192,11.461,9.074,7.621,2.847,2.96,0,0.527,0,1.947,3.028,4.048,0.445,0.118,1.089,0.76,0,4.884,4.702,3.278,3.842,0,0.53,0.347,2.151,0,0.566,0.7,0.984,1.316,0.603,0.566,1.163,1.708,0.979,8.411,8.06,1.152,2.352,2.278,1.01,0.956,1.907,1.401,0.09,0.104,1.261,2.312,1.842,1.259,1.28,1.051,1.266,1.296,0.972,0.94,0.867,0.025,0,2.001,0.294,1.048,1.709,0.652,0.952,0.396,0,0,0.575,1.04,0,8.598,8.84,0,1.873,0.495,0,0.171,0.688,0.712,0.101,0.072,0.612,7.816,0,0.858,0.172,0.386,0,0.263,0.023,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517302758022109724.sgf,海渂,兆武,0.003,0.049,0.067,0,1.073,0.746,0.666,0.185,1.252,0.779,0.751,0.722,1.475,0,0,0,7.2,0,0,4.769,2.706,7.491,3.688,0.306,3.137,2.078,6.705,1.452,2.95,2.944,2.989,2.639,4.267,0.878,2.252,0,0.711,0,4.327,3.986,3.831,3.881,13.548,7.963,14.725,8.01,7.981,7.769,12.063,9.18,9.241,5.175,6.744,1.492,4.668,3.22,9.719,3.517,4.283,4.416,4.526,7.556,5.79,6.934,13.884,12.908,17.047,9.869,12.045,0,5.311,4.74,7.609,2.064,8.262,2.943,10.025,11.001,9.232,4.581,9.179,0.921,1.757,0.318,2.382,2.608,1.193,1.48,9.818,2.498,3.799,5.491,5.857,3.973,1.997,6.757,7.257,7.036,4.352,5.841,2.535,4.232,2.928,3.07,4.04,2.497,2.827,1.128,1.71,4.225,5.105,7.256,8.623,3.399,4.253,6.614,6.907,5.561,5.441,5.881,6.017,8.356,6.428,6.014,7.361,5.381,7.436,6.905,6.381,5.848,8.457,4.727,6.556,7.903,7.96,3.932,4.444,4.426,4.431,5.491,9.182,9.477,9.932,6.897,10.928,7.918,6.718,0,4.849,4.292,3.716,0.292,1.553,12.316,10.497,12.116,8.783,6.467,5.565,9.714,3.393,0,10.207,7.755,0,3.769,2.718,2.465,4.513,4.093,2.858,3.061,7.47,7.882,6.946,7.895,8.168,8.689,0.682,0,8.799,8.958,8.5,6.603,7.598,6.851,7.155,7.728,8.462,8.883,8.017,3.472,8.802,6.85,1.479,0,8.679,8.963,8.322,8.899,1.724,1.371,10.078,9.798,8.578,6.382,12.333,7.72,6.238,2.978,2.157,0,11.594,10.889,10.834,0,1.607,1.697,1.683,1.741,1.801,1.424,1.538,1.505,0.192,0.192,0.073,2.254,1.602,1.731,2.023,6.388,5.964,0,1.127,1.032,1.33,1.503,1.855,1.753,1.779,2.032,0.001,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516611661010001376.sgf,zhuhui,nbgz开心果,0,0.058,0.112,0,0.222,0.362,0.048,0.086,0.256,0,0.54,0.273,0.645,0,0.264,0.148,0,0.343,1.197,0,1.829,1.705,0.506,0.353,7.478,2.169,0,8.093,0,0.104,0,5.676,0,4.222,2.608,7.995,25.627,0,0.465,4.154,0,15.655,22.524,0,0,8.263,1.966,0.326,3.026,0,5.465,7.882,0,5.877,0,5.879,0,2.793,6.865,0.995,4.476,0.538,4.21,0.886,0.365,2.521,1.558,0,1.008,0,3.177,1.029,4.366,4.431,3.839,1.404,7.061,0,3.447,4.929,4.59,6.88,7.226,1.145,0.206,0,4.725,2.59,3.5,2.592,1.41,0,0,3.852,5.35,7.662,5.225,3.403,4.866,3.95,2.873,2.407,3.554,0.854,2.274,3.625,0,3.302,0,1.123,0,16.165,0,0.999,1.28,5.149,5.996,0,0.826,0,0.963,1.723,0.81,1.018,0,0.877,5.538,0,2.763,3.798,8.485,2.503,0,2.48,3.148,1.732,5.552,7.433,2.949,5.01,5.07,4.805,0,2.625,0,0.076,2.977,3.757,0,4.419,0,0.954,0,1.675,0,3.188,2.34,4.872,2.624,0.284,8.155,0,4.24,4.958,1.137,3.425,0,0.111,3.829,0,0,0,5.886,0,3.846,5.514,2.192,8.336,5.239,6.149,3.718,0,1.406,0,5.27,2.901,13.545,1.491,0,22.041,26.949,0,0.432,0,1.321,0,7.897,1.628,2.787,2.891,3.339,0.819,0,0.974,0,0.147,0,7.263,15.397,14.938,0,8.603,7.808,10.52,0,0,0,0,3.051,0,2.76,0,3.497,4.39,4.621,0,0.836,0,0,0.409,6.853,3.657,0.309,0,2.295,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
