ファイル名,黒,白,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400
1517492904010001387.sgf,46e646dtrt,feng9987,0,0.055,0.113,0.531,0.119,0.347,0.37,0.355,0,0.698,0.997,0.033,0.059,0,0.668,0,0,0.821,2.178,2.519,0,1.455,6.083,1.174,2.195,1.607,3.389,1.95,0.603,0.684,1.052,1.402,1.09,2.72,3.812,0.889,4.261,0,0,0.741,0.568,0,0.057,1.352,0.364,0,0,2.289,0,0,2.207,1.678,1.667,0.338,0,1.54,0,0.641,0,0,1.719,3.482,1.757,0.814,0.311,0,1.279,3.817,6.592,0,2.818,1.992,4.879,3.335,0.793,2.25,4.042,2.714,0.704,2.039,0.507,1.095,1.467,0,0.925,0.333,2.493,4.712,3.306,3.57,2.151,0.253,0.088,1.374,2.268,2.684,0.878,3.991,0,6.512,8.99,0,0,1.108,1.08,3.192,4.976,3.369,2.641,2.796,5.61,7.405,5.473,0,2.346,0.944,2.828,2.433,2.997,3.349,3.105,2.115,1.261,0,4.027,0,0,0,0,0.065,0.241,0,1.692,1.868,1.078,3.134,5.23,5.306,0.327,0.866,0.18,0.573,0.449,0,4.469,1.909,8.218,5.157,4.828,3.182,3.033,1.237,23.269,24.476,20.533,19.673,18.711,19.06,23.814,9.443,7.531,6.831,8.655,9.228,7.524,24.482,9.798,12.787,8.772,8.76,12.345,11.041,2.024,0,26.225,24.065,67.425,62.552,0,7.778,0,1.302,1.467,4.724,2.789,0.947,70.536,68.726,61.302,62.858,58.083,42.238,11.303,0,60.946,26.144,24.653,24.443,24.671,35.882,35.342,40.599,39.32,63.016,62.794,69.972,62.612,62.546,68.664,70.397,72.046,71.461,69.747,68.372,67.394,61.715,63.378,71.135,70.571,72.71,72.337,1.642,2.137,73.206,0,1.059,0,2.354,0,4.424,0,0.91,0.705,1.559,0.368,0,0.52,0,1.025,0.272,2.679,1.445,1.199,0.702,0,0,1.031,0,0,0.288,0.25,0.308,0.255,0.75,1.199,1.214,1.263,0.843,0.111,0,0,0.231,0,0.385,0.377,0.464,0.479,0,0.057,0.067,0,1.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511340484010001717.sgf,taotao1691,皮旦,0.005,0.038,0,0,0.137,0.053,0,0.685,0,1.701,0,0,0,0,0.576,0,0,0,0,3.944,0,0.567,2.059,7.214,0,0.689,0.401,0,0.716,0,0.019,0.338,0,2.729,2.656,3.849,0.51,1.184,3.468,4.288,3.524,0,3.668,2.752,0,0,0.73,0,0.541,0,2.966,0,5.443,0,1.826,2.232,0,3.023,2.227,6.217,2.757,0.755,1.299,2.057,0,2.317,0,6.455,6.577,4.33,0,0,2.693,10.471,0,8.61,7.927,4.108,1.806,3.371,1.13,4.862,3.491,8.283,2.709,8.125,1.858,0.782,4.257,3.52,6.076,8.472,2.746,8.948,0,6.656,0,5.922,0,8,0,5.726,0,7.232,8.242,7.699,7.904,1.235,4.188,7.636,0,1.803,0,19.493,18.677,10.89,15.122,12.735,7.901,12.576,11.771,27.921,20.367,13.783,15.258,20.233,11.858,12.379,10.691,27.589,27.579,3.66,2.775,3.377,0,1.726,0,32.945,33.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504416042019999434.sgf,嘿嘿010225,高高想想,0,0.204,0.011,0,0,0.1,0.551,2.176,0,1.938,0,2.222,0,0,0.62,1.432,1.182,2.666,1.231,3.762,0.427,2.684,3.37,5.506,3.354,4.287,1.847,4.107,0,1.988,0,6.05,3.233,0,1.444,0.033,0.729,8.843,4.787,3.278,0.668,0,5.625,1.641,5.364,0,1.609,4.881,2.352,1.336,6.616,0,2.575,0,0,0,0,0,5.085,5.562,5.457,0,2.428,4.969,4.936,4.016,7.548,7.65,9.004,9.717,10.593,11.33,11.073,12.325,0,2.742,0,5.393,0,2.432,0,1.264,0,0.68,6.283,12.303,0,7.03,23.709,0,8.93,25.222,4.882,10.95,0,9.65,4.941,0,4.932,0,0,4.638,0,5.361,7.413,4.088,6.134,1.816,12.99,9.024,0,2.364,2.632,0,3.899,2.197,2.176,0,0,0,0,9.957,9.153,18.934,2.817,0,5.557,11.988,0,16.195,29.028,11.315,0,24.158,0,12.056,11.748,19.371,18.673,19.013,17.618,20.142,20.289,23.551,24.121,22.426,19.103,23.091,20.737,21.722,23.758,21.367,17.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515287728010001315.sgf,billybilly,784029889a,0,0.041,0.107,0,0.22,0.225,0,1.271,0,0,0.658,0,2.364,0,0,0.609,5.603,0,0,3.055,2.335,3.959,0,1.994,0,1.123,5.893,9.465,0,0,2.912,3.949,0,1.413,0.809,2.577,2.287,0,0.874,0,0,4.151,0,1.431,2.906,0.24,0.9,5.21,0,0.603,1.554,0.806,3.592,2.043,4.311,1.189,2.101,5.647,0,1.336,1.046,0.99,2.171,0.899,1.418,1.055,0,0,2.82,0,2.139,2.191,0,3.714,0,2.417,0,1.254,19.429,0,3.571,1.698,1.127,0,0,0,8.024,6.219,6.566,0.898,0,11.501,20.288,20.876,4.593,1.273,9.145,0,2.994,5.724,3.22,6.51,4.475,2.87,1.048,0.204,1.541,0.269,2.171,1.457,3.173,4.18,0,6.213,6.298,5.845,0,5.948,5.351,3.059,3.696,2.465,0,4.765,46.189,50.407,45.685,0,5.939,0,0,11.255,1.93,1.645,0,1.026,1.136,6.824,7.36,4.283,4.481,0,0,0,0,3.409,2.558,0.586,9.433,6.118,5.911,2.408,3.231,7.771,8.426,7.697,4.562,6.493,5.229,9.541,3.493,4.005,22.981,0,0,0,0,0,0,3.078,5.733,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509337770010001034.sgf,1252392,研究010204,0,0.03,0.103,0.12,0.098,0.224,0.324,0.212,0.346,0,0,1.419,1.053,0.871,0,0,2.5,0,7.672,10.295,0.98,1.97,3.518,3.542,3.383,1.805,0,0,0,0,4.088,0.024,2.831,0,2.127,0,1.142,4.863,3.131,3.183,1.421,2.556,4.75,2.075,0.186,0,0.639,1.531,0,0,0.693,0,2.255,4.357,9.945,0.812,0.75,0.021,0,7.196,5.089,3.194,2.824,4.517,4.411,2.631,2.187,4.984,0.649,2.96,2.377,2.763,1.18,0.264,3.929,0,0.663,0,2.284,3.375,3.991,4.817,1.945,0.596,5.64,3.474,2.985,4.323,3.196,0,0.463,1.617,4.731,3.268,0,3.305,7.083,0,0,0,3.803,2.006,6.384,1.642,0,5.68,0,0,0,0,0,13.008,3.602,1.7,0.214,5.628,12.816,0,17.614,24.773,0,0,0,4.704,0,5.181,4.395,5.797,5.315,4.701,5.779,5.049,11.297,11.575,0.81,0.721,1.122,2.308,0.239,0,4.679,1.01,0,4.279,5.358,0.457,2.461,6.468,2.966,6.951,0.846,20.841,8.057,6.52,0,0,8.265,13.21,3.944,2.921,0,10.214,7.203,7.761,2.567,3.835,0,2.167,0,5.132,0,7.375,0,1.238,1.756,2.991,5.859,5.577,35.04,32.423,34.116,31.252,31.801,26.434,20.298,18.682,19.783,18.479,19.327,22.521,16.411,14.917,3.748,2.484,17.488,22.187,27.854,46.376,58.892,59.219,39.25,41.507,41.922,39.288,76.644,64.213,73.852,74.883,57.431,61.464,57.081,60.783,50.475,45.419,52.442,0,29.813,0,16.084,0,0,0,4.848,11.486,0,0,0.413,0,0,0,7.071,0,2.488,0,0.901,2.537,0,0,1.663,1.565,2.802,3.291,1.604,2.522,0,4.739,4.783,4.951,3.925,3.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516896447010001782.sgf,巴克豪斯,最臭,0.01,0.056,0,0,0.144,0.139,0.384,0.15,0.314,0.222,0.306,0.973,0.796,0.366,1.501,0,0.688,0,0,0,4.933,3.09,0,0.293,0,3.928,0,3.305,3.064,5.763,4.405,5.039,3.745,8.144,0.062,0.358,1.374,0.813,0.526,3.458,0,0,0.545,2.196,0.558,10.242,0,1.362,0.548,1.001,3.667,0,0,0,0.866,2.344,3.992,1.37,0.889,2.045,0.901,1.586,6.363,8.976,0,2.112,0,0,0,4.275,1.696,9.185,0,2.575,0,1.999,0,0,0,1.054,0,0,0,1.908,0,1.251,0,1.063,1.588,2.45,6.551,12.076,1.726,0,0,5.663,0,0,1.208,0,5.113,0,8.718,10.406,0.21,0,1.838,0,5.225,0,4.5,0,10.959,0,3.296,0,18.741,2.438,0,0,0,31.796,24.489,0,7.473,0,0.619,0,0.48,0.73,0.194,0,0.17,0,1.841,1.99,1.092,0,1.707,30.161,0,0,0,0,12.304,0,5.21,0,0,24.312,14.874,0,6.551,5.097,2.217,0,8.305,46.863,0,18.149,43.331,41.646,28.537,29.8,32.127,6.208,32.528,0,0,0,16.027,13.671,29.635,0,2.51,0,1.514,7.752,5.892,0.973,0,0.737,0,7.645,0.673,0,7.61,7.457,6.778,6.255,6.427,0.842,1.051,0.661,0,6.591,6.271,0.66,0,0,1.695,3.57,0.496,0,4.095,0,0,4.369,0,3.779,0,0,0,0,0,0.173,0,4.114,0,7.782,0,0.328,0,0.351,0.359,0.541,1.173,0,1.659,1.479,1.867,0,0,0.657,0,0.503,0.156,0,0,0.448,0.155,0.953,0,0,0.349,0.131,0,0.152,0,0.289,0.588,0.049,0,0,0,0.13,0,0.101,0,0.902,0.534,0.243,0,2.758,2.284,2.107,0.363,0,0.19,0,1.247,0,2.206,0.083,0.052,2.252,1.096,0.459,0,0.952,0,0.817,1.559,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488893391019999560.sgf,mrzhang1,强中手0102,0.006,0.047,0,0.129,0.164,0,0.248,0,0,0.112,2.1,5.664,3.506,0,2.347,2.137,1.91,0.472,0,1.068,0,0,0,0.774,0.616,1.313,0.251,3.468,5.633,2.664,1.251,6.108,7.366,9.368,9.21,2.113,1.48,3.321,0.535,1.364,14.858,3.701,0,0.526,0.175,1.763,9.208,0,0.908,1.796,2.363,2.365,1.929,4.791,0.184,0,0.423,0,0,0,1.846,0,0.279,2.897,4.109,0,0.009,0,0,3.889,0.133,0,1.422,0,18.42,0,1.65,7.656,5.271,0,4.167,1.452,4.051,6.515,3.258,9.072,2.02,8.822,1.974,4.879,12.787,0,0.038,0.846,0,2.562,2.329,2.631,0.895,1.601,2.595,0,2.277,2.532,0.498,0.134,0,3.978,9.069,5.065,3.232,0.753,10.004,12.637,8.97,4.449,7.064,12.922,12.942,0,0.115,1.515,1.536,0,2.549,2.513,3.905,2.777,1.899,1.679,3.756,4.79,4.923,5.491,0.522,1.568,1.749,0,7.824,8.623,7.379,6.814,3.552,5.215,5.56,8.2,6.3,5.355,5.573,2.351,0,2.703,2.907,1.656,0,13.141,12.915,6.129,4.927,7.882,6.338,4.17,0.334,0,1.138,4.718,1.131,0,3.8,8.293,2.424,1.726,5.117,5.525,5.628,5.799,3.477,0,0.816,1,2.746,1.293,2.73,0,0.298,0,0.779,0.305,0.455,1.134,3.122,0,3.967,0,1.235,0,0,0.478,0.863,0,0.741,1.114,0,4.04,3.871,2.02,0,1.389,0,0,0,0,0.193,0.237,0,0.496,0.45,0.115,0,0.33,0,0.082,0,0.158,0.423,0.35,0.52,0.105,0.035,1.293,1.383,0.776,0,0.122,0.547,0,1.013,0.876,0.922,1.389,1.406,0.406,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494159456019999938.sgf,一天云外,诱惑和责任,0,0.04,0.148,0,0.243,0.223,0,1.052,0,0.721,0,0,0,0.614,0.286,0,1.358,4.104,3.447,0,1.315,1.535,1.154,2.163,0,1.074,1.238,2.884,4.026,2.326,0,2.53,2.682,4.69,1.771,1.579,5.437,1.753,3.892,4.971,3.925,0,2.771,3.161,1.005,0,0.858,0,1.784,5.044,3.002,3.55,0,5.009,3.607,7.96,0,0,0,0.396,0,12.597,10.858,7.494,9.17,9.027,6.927,6.572,0,0,0,0,0,2.399,3.711,8.024,2.743,1.017,4.825,10.025,3.8,5.258,4.686,4.005,4.902,5.478,6.097,5.793,6.316,1.567,0,2.702,1.508,5.358,1.771,1.043,0,1.948,1.818,4.099,13.75,10.953,0,0,1.326,2.249,6.394,0,0.723,1.219,4.106,3.702,3.307,4.26,0,0,6.618,7.336,9.771,20.868,8.94,11.189,16.59,0,6.949,7.28,1.846,7.693,9.139,3.6,5.752,5.109,0,0.9,3.214,0,0,0,12.525,1.086,0,0,7.832,0,0.351,0,5.63,0,12.449,0,2.097,1.254,0.183,0,0,0,5.595,0.984,1.106,0,0.332,0,30.264,0,0.926,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516884697010001065.sgf,大海234512,xqy弈,0.002,0.138,0.312,0.771,2.515,0,0,0,0,0,8.165,0,2.08,0,0.04,6.698,8.286,0.133,0.641,5.193,1.778,5.088,0.291,1.331,0,0,1.211,4.418,0.602,0.331,0,0,0,2.247,9.569,7.353,12.897,8.483,0.397,1.836,1.225,0.881,2.697,0,0.03,1.275,0.798,0,0,0.822,5.814,0,0,10.902,12.26,2.912,6.855,0,2.984,0,4.602,4.833,4.871,2.505,0,0,0.452,0,7.707,3.508,0,0,0.59,2.171,1.278,2.225,5.569,1.806,0.851,6.73,4.737,6.117,4.343,6.023,7.09,6.437,5.373,5.157,7.586,7.62,5.814,5.454,3.852,3.347,3.448,3.353,2.251,4.272,5.559,11.849,11.867,12.829,9.089,11.262,22.152,20.157,15.827,15.452,3.356,1.702,0,0,0,21.738,0,0.588,0,0,7.791,9.765,15.965,0,0.657,1.175,0,7.963,0,0,0,0,0,0,0,9.908,0,0,2.031,2.625,21.781,21.144,0,1.494,3.442,0,36.739,0,48.287,0,8.064,0,8.717,5.346,21.476,22.117,19.458,17.397,10.726,9.716,13.05,8.373,13.612,15.578,3.569,3.385,7.913,6.6,8.459,0,15.65,0,0,4.555,4.868,0,9.236,12.091,25.569,29.389,2.031,0,3.59,0,4.402,5.472,1.955,0,13.23,16.902,11.941,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517473058022109841.sgf,郑立波,一木4162,0,0.046,0.111,0.159,0.54,0.275,0.419,0.492,0.15,0.142,0.498,0,0.38,0.781,2.719,0,0,0.439,0.612,0.186,2.052,0,0,0,6.729,7.042,9.859,13.088,0,0.044,0,1.185,0,0,1.516,0,0,0,0.915,1.55,3.117,0,5.892,0.956,0.647,0.975,1.108,0,1.381,1.472,0.757,2.582,0.964,1.193,5.307,1.144,0,2.694,2.579,3.573,0,2.093,1.133,0,0.768,0,1.531,1.47,2.116,2.692,0,0,0.272,3.001,5.061,1.263,2.796,1.24,0,2.302,0,3.285,0,3.303,2.829,0,0,0.555,3.499,7.717,4.347,3.244,0.255,0,2.217,0,1.01,5.569,0,0,0,6.706,0,0.448,0,0.072,4.572,3.616,4.684,2.379,2.33,2.149,2.27,1.473,1.535,5.352,2.119,7.19,11.923,12.793,11.896,13.108,9.489,5.653,21.658,17.603,3.865,7.373,7.643,8.058,7.968,7.633,2.388,2.207,6.41,10.044,5.921,8.869,9.421,8.304,6.427,3.355,1.001,5.097,6.336,6.323,4.595,23.133,19.701,50.97,59.364,0,1.606,1.463,0.537,0.25,8.359,6.959,9.922,9.075,3.326,0,14.36,10.898,10.786,12.243,0,0,7.395,15.733,16.265,9.521,8.628,7.869,8.265,8.629,10.351,8.759,9.652,10.073,14.487,16.04,10.221,9.836,10.618,12.804,13.506,11.538,11.317,6.649,4.228,7.068,7.338,0,1.602,0,1.002,0,0.601,0,0.957,0,0.819,0,0.34,0,2.85,0,2.545,1.081,1.813,0.422,0.829,2.218,2.195,0,1.417,3.071,3.53,2.702,4.159,2.877,0.688,1.54,0,1,0,0,1.629,0,0,6.438,5.22,0,1.352,0,0,2.804,1.854,0,1.697,0,0,1.449,0,0,0,2.825,0,0.784,0,1.475,18.489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
