ファイル名,黒,白,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400
1494212748019999475.sgf,wot0102,æœ¨æœ¨å°?å°?,0.003,0.049,0.17,1.622,1.233,1.41,0,0.388,2.492,7.522,0,1.156,5.337,1.654,5.877,0,2.18,4.242,1.03,3.922,2.461,9.006,0.844,10.305,1.056,1.132,0,2.248,1.844,2.068,0,0,2.557,0,0,0.245,2.047,2.055,1.303,6.045,0,0.845,0,1.989,0,1.48,4.305,9.977,11.419,0,4.05,3.431,3.5,8.998,0,8.595,4.976,4.898,6.593,11.88,2.823,4.853,6.506,0,3.46,11.959,0,5.598,0,2.563,9.336,1.747,0,0,4.192,2.131,8.644,0,2.057,0,6.693,0,2.723,1.382,2.087,3.767,3.083,4.314,1.602,6.821,1.964,1.318,5.842,1.043,4.312,4.336,5.963,3.185,2.96,2.503,0,1.241,0.796,0,1.066,10.14,1.413,0.235,0,4.482,0,5.273,4.754,4.363,2.05,6.975,3.066,8.446,0,1.954,0,6.278,4.24,1.988,8.921,2.483,4.39,0,2.099,1.756,4.312,5.43,7.84,5.953,6.326,3.567,5.203,4.369,3.984,3.389,0,3.434,3.8,0.984,0,0,0,0,0,2.171,1.34,16.649,17.487,0,0,0,0,9.012,0,10.383,0,11.695,7.676,0,11.109,0,4.249,23.237,0,0,29.621,21.174,19.209,24.357,25.846,24.051,7.737,15.092,14.135,15.833,7.604,19.938,5.378,12.141,0,19.281,14.468,20.086,15.534,15.835,11.494,19.552,18.24,22.521,23.431,4.36,8.225,8.858,8.918,11.004,9.164,10.841,8.369,7.914,7.683,10.666,8.714,0.226,2.068,11.889,10.288,10.833,11.075,13.413,3.868,3.451,3.087,2.349,8.548,9.359,5.744,17.574,9.925,10.302,8.862,4.563,8.783,21.899,9.905,21.48,11.125,48.609,48.36,19.395,5.454,24.78,0,31.285,82.281,0.381,4.111,3.088,3.967,3.88,4.309,4.921,4.577,8.357,7.452,6.884,4.126,5.672,5.458,1.424,0,0,5.193,0,6.74,10.015,10.136,2.228,0,10.162,0,0.658,0,6.002,4.46,24.55,17.062,21.527,8.867,5.856,0,33.3,47.279,0,0,4.535,6.247,2.992,2.422,0,0,2.47,1.877,1.71,0.357,0,0,0.309,0,1.18,1.179,0.298,1.317,49.238,0,1.593,0,0,2.829,2.596,2.025,2.156,2.144,141.47,6.651,7.564,0,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517129587010001844.sgf,ç™½ç¾Š010215,æ­†æ­†å®?å®?,0.001,0,0,0,0.896,0.667,1.392,0,0.482,0,0.527,0,1.272,0.819,2.53,4.031,0,0.074,2.393,1.77,1.434,2.903,2.772,1.754,0.349,0.197,2.019,0,4.525,3.497,4.744,4.232,0,0,1.665,1.148,0.836,2.845,10.689,8.922,8.986,4.79,12.844,8.956,7.574,8.14,4.73,0.753,1.053,0,3.163,4.103,3.433,8.097,8.12,4.353,6.383,5.156,6.059,2.78,2.012,3.12,2.109,3.006,3.826,3.74,2.021,3.371,9.734,7.956,5.402,3.216,6.788,7.023,2.602,3.085,4.121,0,3.617,2.432,2.94,3.831,3.274,3.51,3.287,1.149,2.598,4.182,5.141,2.024,2.78,2.947,9.112,5.214,3.477,0.681,6.174,5.461,5.909,3.778,3.693,0,3.956,9.136,1.091,0.702,0.274,0,4.067,4.765,7.977,0,8.28,7.785,9.596,7.182,5.395,5.398,8.226,8.19,8.239,10.583,6.58,8.18,1.214,0,0.748,0,7.983,5.488,7.02,9.872,10.062,5.588,6.031,11.308,4.978,6.34,8.48,9.063,11.001,4.261,3.91,7.574,5.794,6.995,5.081,1.848,3.487,5.138,2.823,2.501,0,0,2.738,2.152,0.097,0.751,0,2.073,3.225,2.621,2.404,1.331,1.159,2.516,0.976,1.652,0,3.165,0,2.049,0,2.812,6.894,7.244,9.147,1.336,1.959,2.001,0,0,0,0.035,0.12,0,1.435,1.743,1.86,2.51,1.399,0,0.035,0.022,2.104,0,0.057,0,0,0,0,0.087,0,1.165,0.059,0,0,0.999,1.024,1.037,1.113,1.025,1.013,1.089,1.049,1.104,1.129,1.129,1.125,1.046,1.048,1.1,1.115,1.095,1.138,1.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499164067019999230.sgf,æ ‘äºº010212,æ±‰å”?å¼ æ­£æ‰¬,0,0.049,0,0,0.154,0.385,0.202,4.639,0,0,4.873,2.413,0,2.327,1.354,5.039,0,0,0,5.603,0,9.294,0,4.17,0,4.869,5.943,12.703,11.993,13.439,13.358,10.359,9.788,6.17,0,6.204,0,7.432,0,3.376,1.392,9.938,3.264,8.108,0,3.755,5.117,3.442,3.946,3.498,11.092,6.933,2.937,4.545,7.739,2.925,0.325,2.359,3.665,8.941,0,3.66,5.418,9.961,0,2.562,8.618,3.876,2.393,0,1.409,10.051,6.008,0,0,2.481,0,10.413,3.542,5.961,5.424,9.872,6.298,8.751,21.142,18.741,7.636,0,22.184,0,6.86,1.576,3.908,1.468,2.888,0.765,3.926,3.925,2.194,4.376,1.487,2.977,0,0.818,0.694,0.256,1.58,2.439,1.024,2.682,1.036,2.03,0,6.599,0,6.517,1.999,0,0,1.734,1.286,0.926,5.202,1.378,0.836,8.619,0,1.736,8.693,0,10.728,14.52,12.407,8.939,8.83,7.967,8.711,0,1.724,0,0.324,1.25,0,0.531,0,2.327,0,6.386,0,9.037,4.318,4.074,8.822,5.943,6.469,4.032,0,7.62,7.577,9.011,10.803,7.375,4.693,9.457,10.058,1.379,0,0,0,0,0,0.895,0,0,0,4.775,7.009,10.252,3.117,2.55,2.567,0,6.298,5.304,8.026,11.687,8.349,6.404,6.495,7.167,0,0,0.977,2.743,3.565,0.614,0.638,13.795,0,4.953,3.229,16.361,15.161,10.651,16.026,18.428,15.83,16.391,24.419,24.305,22.085,23.591,24.749,0,8.394,1.904,0,4.721,0,4.492,4.464,4.571,5.67,5.873,3.384,7.034,1.75,3.387,1.369,5.086,2.441,7.612,14.073,11.039,0.364,0,2.32,2.286,3.391,0.926,2.373,3.23,3.184,0,1.2,15.377,0,8.115,4.807,9.285,8.338,9.576,10.249,8.675,6.187,3.741,5.634,0,2.584,10.71,2.403,0,2.439,1.839,2.961,8.209,2.657,0,0,7.01,7.072,34.482,0,1.356,0,1.031,4.575,4.861,1.609,0,4.655,4.457,4.453,4.656,4.592,4.605,0.718,0.295,4.397,4.475,0,0,0,10.189,0,0,0,0,0,0,1.791,1.564,1.668,1.494,1.8,1.67,1.758,1.749,1.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494422940019999538.sgf,å??çƒŸåœˆ,è“?ç‰™å…½,0.119,0.161,0.172,0.18,0.593,0,0.816,0,0.056,0,0.999,2.049,0.452,1.44,0.89,14.776,0,6.256,9.065,8.695,8.742,0,3.05,2.69,0.692,0.048,2.677,1.464,4.81,5.88,8.902,2.081,3.209,1.066,1.125,4.455,2.661,2.588,2.401,2.4,1.541,1.658,3.24,0,1.331,3.355,1.782,2.612,3.5,2.331,3.408,2.265,3.748,4.539,0.485,0,1.202,0.857,1.458,2.03,1.515,2.421,0.661,1.543,1.117,0.228,0,1.385,5.292,2.5,0.945,1.125,0.397,1.092,0,0.313,0.862,1.036,0,0.166,4.526,0,0,0.155,0.61,2.209,0.812,1.298,0,2.17,0,6.748,6.832,2.774,2.336,7.341,7.988,6.535,6.335,5.022,2.622,7.123,6.497,4.809,0.938,1.124,9.245,8.557,4.837,5.93,13.426,13.138,7.537,7.02,2.991,3.825,2.395,6.141,0.524,1.726,2.16,3.012,4.515,2.463,4.654,3.167,2.346,7.949,5.736,0,9.325,10.305,1.491,2.204,3.004,0,3.52,4.545,4.968,10.754,0,1.564,2.177,4.905,0,3.244,7.349,4.973,5.084,7.879,0.206,1.491,2.391,4.093,1.665,4.307,0.937,0.901,4.154,4.115,11.577,11.628,7.097,6.108,7.99,11.666,6.776,6.054,7.554,7.349,9.814,4.37,4.53,3.022,5.07,13.345,15.007,11.968,10.829,0.463,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504332087019999793.sgf,æœ¨ä¸€010204,æ˜Œé‡Œå­™è‹¥è?»,0,0.153,0.151,0.14,0.57,0,0.81,2.178,2.248,1.878,1.034,2.218,1.442,1.737,2.81,0.932,1.711,2.147,1.493,1.316,2.121,1.785,1.625,1.614,1.941,0,0.611,1.875,1.906,3.259,2.097,2.361,3.439,3.49,2.083,0,1.858,2.726,1.724,0,0.191,0,4.182,0,0,0,0.579,0,0,0,0,5.992,5.795,0.803,0,0.671,0,4.221,7.007,0,12.324,3.726,11.354,9.826,6.918,7.076,8.783,7.653,14.788,8.617,12.124,11.606,9.056,11.109,11.297,8.897,8.122,4.845,5.164,2.135,1.87,10.009,7.598,6.975,7.008,3.615,4.076,6.81,5.515,4.704,9.088,0,12.984,0,0,5.039,0,0,0,4.157,5.604,0,0,0.877,2.263,8.216,0,0.637,0,5.337,6.299,6.251,7.056,15.05,0,2.42,1.595,0.991,0,7.309,4.31,7.426,0,0.766,3.511,2.304,3.949,1.913,0,2.43,0,0.145,0,0,0,2.365,3.997,5.115,0.6,0,1.135,16.061,0.268,3.391,0,11.982,5.185,5.355,0.28,6.176,2.672,2.043,0,1.876,0,1.255,0,11.191,10.55,15.793,14.286,10.753,6.787,13.726,9.733,8.164,0,4.084,0,2.373,0,0,1.515,1.229,1.863,2.552,0,2.658,2.655,0,75.425,0,5.41,0,0.309,1.558,0.955,64.941,72.57,7.627,13.491,12.992,16.269,6.987,7.187,15.337,17.546,5.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510323470010001009.sgf,å†·å…ˆç”Ÿoff,å›žå®¶å?šé¥­,0,0.03,0.005,0.105,0.455,0.137,0.179,1.302,1.867,0,4.438,0,6.3,0,0,3.827,0,3.699,0,0.775,1.113,2.182,0.6,0.005,0.644,1.046,0,3.232,1.501,0,0.147,0.687,0,5.992,2.237,0.87,1.258,0.174,2.163,3.169,4.807,2.206,10.521,0,3.332,0,0.695,2.164,0.868,4.807,6.842,4.348,0,8.041,6.831,0,1.513,7.152,2.096,0,0.795,1.28,3.055,2.333,3.615,6.047,7.961,5.011,2.499,1.002,1.828,0,2.65,4.38,0,4.523,0,0.255,0,0.114,0,0,2.72,0,1.057,0.716,0.221,0.364,0,0,0,0,3.825,3.247,0,0,0,2.408,3.34,3.346,1.758,4.723,0,0.816,3.742,1.854,1.229,1.106,1.394,1.089,3.707,3.148,4.984,0.806,0.527,3.02,3.855,3.123,4.17,5.889,6.398,6.713,6.562,7.545,2.578,5.946,5.984,2.89,0.2,0,1.436,3.911,0.353,0.426,3.111,9.135,1.45,1.562,8.823,7.885,9.919,6.678,7.561,0,1.855,0,7.44,7.222,7.771,2.3,0,1.602,3.483,4.531,7.49,9.169,10.868,7.207,5.985,6.048,0.839,0,9.108,10.788,8.443,5.544,5.678,10.002,9.669,9.365,10.212,9.075,9.635,0,1.583,0,2.994,0,1.597,3.339,0,0.424,0,0.71,0.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517313735010001954.sgf,é£˜è?½çš„é£žé›ª,.a32,0,0.056,0.185,0,0.112,0.882,0.694,0.628,0.581,0.428,0.283,0.523,2.068,1.686,0,0,0,0.752,0.729,0.25,0.062,1.154,0.443,0.256,0,0,0,0.322,1.019,9.624,0,1.152,0.534,0,6.601,8.101,3.407,7.781,8.368,0,6.847,4.848,4.32,0.076,0,1.634,6.592,0.849,0,3.083,0,5.042,1.272,0,5.452,2.645,3.5,0,0.314,4.747,5.347,10.064,0,6.824,0,0,1.156,23.484,0,5.599,5.068,0.099,0,3.053,1.634,10.022,2.82,1.957,0,1.31,1.018,1.056,2.322,0,11.806,6.24,22.421,15.437,15.655,17.707,14.858,14.184,11.492,12.253,11.023,12.489,10.568,12.706,12.86,12.241,8.517,7.416,8.692,8.53,5.191,3.951,5.346,6.187,14.228,14.253,29.699,0.653,9.989,10.017,0.432,0,5.096,0,11.361,11.578,0.034,1.283,2.963,6.492,3.779,23.723,0,5.474,0.249,4.977,0.575,0,9.933,0,2.42,10.469,5.392,8,1.189,1.002,0,2.092,0.481,0,3.731,5.863,2.821,2.029,2.36,6.004,0.355,0.72,0,0.842,4.393,3.52,0,0,0,0.2,2.123,1.962,2.005,2.002,2.011,2.037,1.892,0,0,1.204,1.138,1.03,0.973,1.083,1.083,1.07,1.111,1.04,1.043,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517225881010001627.sgf,æ­†æ­†å®?å®?,ojngfs,0.012,0.025,0.051,0.186,0.181,0.057,0.339,0.05,0.699,0,0.588,0,8.207,1.962,0,1.214,1.005,1.849,2.034,0,1.769,1.457,1.975,1.251,0.02,1.822,0.706,7.721,2.834,1.827,7.411,1.225,5.258,0,2.847,0,1.67,0,1.481,1.557,1.915,2.666,2.467,2.951,3.167,0,1.313,0.538,3.197,0,0.528,2.193,3.922,0,5.056,0,2.098,0,0.434,0.586,0.098,0.311,0,0.629,2.435,1.174,2.534,0.319,2.04,1.768,1.446,0,1.96,0,0.827,0.303,2.713,4.724,4.707,3.426,5.31,4.833,4.245,1.519,2.664,2.698,3.228,0,2.089,1.713,4.64,4.637,5.131,6.426,4.765,4.604,4.251,2.454,2.893,2.506,0,1.377,0,0,4.499,0,2.083,3.106,9.757,0,5.677,0,6.101,3.82,0.205,0,10.423,7.783,11.734,10.725,16.509,9.052,9.513,9.661,7.958,7.309,9.39,10.89,10.719,10.022,11.665,7.79,9.178,7.5,6.98,8.92,9.396,0.915,1.79,3.615,5.201,2.94,3.187,3.518,1.899,0,0.221,0,9.038,0,0.819,0.415,2.488,3.163,0,4.975,1.392,1.147,2.467,0,2.789,2.864,2.079,0,0.854,2.093,0.023,0.575,4.77,0,2.041,3.869,1.516,3.321,4.18,4.344,4.512,2.754,3.623,3.849,5.61,3.437,3.585,0,2.996,0,3.894,2.603,4.952,4.181,4.342,0,3.745,2.916,1.094,11.232,6.796,5.547,1.395,3.11,9.512,8.38,9.306,8.737,9.047,0,0.273,0.075,1.327,0,0.266,0.548,0.647,0.092,0.146,0.258,0.141,0,2.375,1.014,1.391,0.057,1.775,2.175,0.388,0.49,0.602,0,0.043,0,0.03,0.526,0.33,0.043,0.101,0.08,0.112,1.205,1.306,0.404,0.345,0.355,0.263,0.499,0.53,0,0.38,0.153,0.005,7.062,5.629,0,0.983,0.788,0.724,2.53,2.081,2.47,2.646,2.431,2.092,2.079,2.181,0.089,0.019,0.522,0.815,0,1.131,1.161,1.122,1.346,0.321,0,0.319,0.29,1.281,1.17,1.154,1.27,0.303,0.174,1.089,1.111,1.031,1.005,1.051,1.13,0.785,0,1.143,1.131,1.264,1.371,1.107,1.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495419640029006771.sgf,9ðŸŒŸ,æ˜Ž,0.006,1.718,1.215,2.654,2.207,2.783,2.98,5.347,1.341,0,2.411,1.975,2.677,5.83,4.499,2.48,3.368,5.249,7.712,9.545,9.699,1.898,7.985,7.001,11.355,1.111,3.275,0.034,3.112,9.708,9.524,7.215,2.34,13.176,6.023,7.044,6.35,5.603,2.498,5.193,4.299,4.297,2.986,13.304,2.179,4.259,5.055,8.341,6.028,3.431,5.978,8.469,6.597,3.614,2.711,3.667,2.07,5.833,8.248,11.806,8.943,10.573,5.64,10.342,7.764,4.979,0,0,6.563,0.425,1.817,4.574,0,2.304,0,6.423,3.507,0,9.882,0,0,4.699,1.579,1.765,0,7.292,0,7.043,0,2.27,4.712,0,11.393,15.007,9.236,2.349,0,1.757,1.155,25.078,44.282,6.096,9.848,4.7,5.728,3.937,2.602,9.634,1.208,11.985,2.792,15.778,2.627,2.981,0,0,5.012,6.36,6.995,10.373,13.818,6.072,3.775,3.636,8.569,6.022,6.02,5.142,15.351,5.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517040705010001533.sgf,å­Ÿç”±å­?,ä½ æ?¥æˆ‘å¾€66,0.124,0.08,0,0.068,0.248,0.238,0,0.185,0,1.605,0,3.649,0,1.195,0,2.138,7.035,2.131,2.783,1.616,2.664,0,0.148,1.746,1.576,0.446,0,1.605,0,3.539,0,2.662,0,1.892,1.547,0.471,4.497,2.007,1.013,0,0,0,1.716,0,0.383,1.635,2.622,2.696,5.934,11.33,9.657,0.944,0,0,6.613,2.824,1.291,1.851,1.479,0,0.569,1.078,0.309,0,0,0,2.424,4.929,1.42,0,5.903,4.868,1.863,3.635,6.122,0,4.052,0,6.858,0,0,1.995,3.687,9.891,6.806,7.98,5.545,12.648,10.884,12.503,9.517,6.048,5.527,0.386,0.896,4.813,8.016,3.219,2.265,0,1.973,7.378,5.756,4.815,4.784,6.385,5.709,5.646,5.852,7.407,4.23,4.972,5.065,4.106,0,8.434,4.708,4.599,0,0.92,7.057,7.537,7.392,2.755,2.466,3.892,5.508,5.503,0,0.095,0,1.149,0,3.599,2.911,2.422,4.642,7.162,2.898,0.929,0,2.515,0,23.769,32.609,9.052,0,33.954,0,6.779,2.232,1.274,0,1.375,0,0.773,1.589,1.665,2.157,0.958,0,0,1.682,2.926,4.294,1.709,0,2.554,2.152,3.466,0,1.881,4.057,2.069,0,3.109,5.356,3.65,2.281,2.321,2.008,2.631,1.089,3.706,7.718,1.835,0,0,1.308,0.384,0,0,1.5,1.187,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
