ファイル名,黒,白,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400
1506247771019999860.sgf,å?—æ–¹010267,ç¿°ç”Ÿ,0,0.472,0.02,0,0.437,0,0.47,0,0,9.011,0,6.488,0,1.792,0,1.83,5.417,6.396,0.374,0.388,7.784,0.429,0.49,0.592,11.883,12.121,0.248,0.714,0.276,0,1.038,0,0.928,0,0,10.395,0,7.115,0,2.412,0.486,1.198,5.951,10.205,6.09,5.042,10.239,0,0,0,0.788,0,0,0,0,0.634,3.474,0,5.568,10.392,5.685,9.016,5.078,4.925,8.45,0,2.036,1.123,0,1.403,0.265,0,4.661,0.802,0,0,4.242,0.626,1.349,6.044,10.492,4.222,9.342,7.762,11.639,4.49,3.78,2.358,2.23,2.494,2.67,2.557,3.579,3.422,0.928,0.002,1.303,1.213,0,0.21,1.15,7.562,7.711,2.587,4.048,1.033,2.478,2.141,5.771,0,1.899,0.189,2.947,0.496,5.262,0,1.654,1.165,2.471,2.281,1.233,0,0,0,0,0,3.258,2.836,2.571,0,0.625,0,0,0,1.367,6.342,4.383,3.455,5.726,5.309,0,2.903,0,3.275,9.302,4.279,6.5,1.071,0.791,2.829,3.122,10.633,13.796,10.28,7.52,7.422,9.367,10.968,8.675,7.434,5.625,10.642,13.243,13.185,12.313,4.729,4.697,13.05,8.96,8.827,10.158,9.046,8.696,4.299,4.578,7.796,7.432,2.44,3.916,0,7.627,2.457,1.701,0,2.054,2.543,2.953,2.959,1.768,0,0,0,0,9.342,0,5.305,0,1.731,1.586,1.809,12.076,3.882,9.076,4.511,2.525,7.087,2.824,1.101,4.05,1.361,11.355,3.02,2.89,0,13.295,8.405,8.506,8.479,3.953,0,4.455,6.084,5.476,6.689,6.842,9.377,1.45,0,7.301,8.818,0,0,3.506,9.388,10.358,1.488,1.996,17.586,0,2.175,2.886,4.526,4.274,10.11,9.069,5.673,0.476,12.134,11.589,10.141,0.691,1.498,9.014,2.593,7.974,6.799,6.934,0,0.368,0.653,3.04,2.941,0.333,20.12,0,12.375,0.875,1.513,12.857,12.183,10.323,11.98,11.69,11.482,1.335,0,0.421,0,1.524,0,12.368,13.023,12.278,12.644,0.328,0,0.733,0,0.489,0,12.642,12.777,11.752,12.639,12.136,13.453,13.104,12.914,10.34,10.1,9.937,13.531,0.104,8.293,0,0.932,0.917,0,1.486,0.024,0,3.051,0.059,1.097,1.118,1.047,1.021,0,1.05,0.973,0.132,0,0.954,0.971,0.602,0,1.031,1.051,0.981,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496204566019999287.sgf,JacKyæµ©,ç‡•å½’æ?¥x,0.257,0.017,0.559,0,2.339,0.108,0.927,0.949,0.883,1.964,2.127,0,1.034,2.302,1.889,0,1.2,0,0.795,2.029,2.954,1.373,0,0,0,4.013,0,1.218,0,3.586,0.833,9.962,1.997,3.349,2.258,0,0.706,4.551,1.797,0.641,0,4.445,0.259,1.425,1.621,0.124,0,0,2.86,3.655,3.873,0,1.067,0,2.567,4.71,1.242,3.628,1.859,2.138,0.956,3.87,2.055,5.03,4.443,2.831,2.402,0.622,0.135,3.342,0,4.665,7.548,9.592,6.528,4.313,5.436,0,5.571,0,4.045,0,6.133,8.519,5.156,8.313,16.593,4.958,0,2.337,0,2.388,0.648,0,0,0,3.304,0.634,2.9,3.086,8.886,7.286,9.829,10.402,5.234,5.832,6.806,0,1.393,6.421,0.886,3.092,0.576,1.089,0.771,0,9.95,6.404,4.961,12.673,12.074,11.534,1.377,0,6.361,2.833,6.041,7.528,10.907,9.64,10.782,0.57,0,1.576,7.681,8.495,8.851,9.847,8.842,8.33,8.652,0.616,0.309,2.48,0.805,0.126,0,1.239,1.32,1.306,9.933,12.326,12.122,13.092,0,0,0,5.283,2.658,3.396,4.411,0,0,2.1,0,0.379,0,2.493,1.954,0.117,0.929,1.001,1.958,2.038,0,0.026,0,5.826,2.431,6.804,5.068,0.248,0,0,0,1.023,0,0.511,0,0.226,0,6.333,5.657,0.431,0.108,1.101,9.991,5.569,17.485,20.688,0,7.662,7.329,5.514,3.57,4.163,4.801,0.238,0,6.143,5.336,0.696,0.737,7.418,7.18,6.348,6.324,5.885,6.123,6.771,5.968,6.249,6.516,0.883,0.457,5.832,6.29,7.371,7.409,0,0.608,0.06,0,0,0.275,1.998,0.403,0,0.12,1.911,1.964,2.001,2.17,1.893,2.005,1.072,0.564,1.483,1.24,28.435,27.193,0,0.257,0,0.03,0,0.088,0,0.916,2.063,0.07,0.158,0.237,0,0.881,0.754,0,0,0.144,1.292,0,0.56,0.733,0.769,1.242,2.099,2.706,2.338,2.753,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491897459019999576.sgf,è€?å¤§ç³Šæ¶‚,è“?å?“å?«æµ´,0.011,0.048,0,0.145,0.167,0,0.364,0.327,0.308,0.928,0.139,0.251,0.694,1.432,0,0,0,0.694,0,0.701,0.182,3.757,0.917,1.764,4.663,2.011,1.451,2.1,0,0,2.452,4.526,0,0,1.904,3.088,1.589,0.673,1.747,1.48,1.954,1.276,0,2.334,0,0.274,0,5.832,1.04,6.654,1.101,4.81,0.917,1.229,0,3.1,2.697,11.414,2.927,8.003,0,0,11.563,0,4.243,0,2.258,6.643,0,0.745,2.456,10.251,5.186,13.262,12.918,2.616,0.768,5.635,5.978,3.605,2.057,2.696,2.852,5.59,6.097,0,1.276,3.934,5.184,2.193,3.875,7.753,3.468,3.412,0.199,6.049,2.253,0.815,0,0,1.101,6.024,4.605,4.327,3.988,6.431,6.517,6.107,4.826,7.576,7.125,4.195,3.1,4.87,0,8.029,1.409,0,0,6.349,5.629,10.4,10.197,12.531,6.44,11.714,4.083,10.366,9.988,8.53,9.152,5.44,3.799,8.603,5.662,27.434,26.492,30.28,31.213,10.965,11.709,4.054,6.072,5.425,4.408,7.012,0,5.535,5.83,23.822,25.036,17.028,12.42,19.611,14.971,16.935,18.777,4.287,0,10.859,13.444,6.8,5.525,7.263,7.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506213075019999044.sgf,ã?¤ã‚‹ã?®ã?™ã?‘,å°?çŽ‹å­?888,0,0.044,0.115,0.094,0.272,0.022,0.134,0.331,0,0.293,0.182,0.471,0,0.327,0,0.541,1.699,0,0,0,0.31,0.445,0.698,0.754,4.456,3.953,4.821,4.607,1.187,1.003,2.466,1.122,0.481,0,4.314,4.857,2.972,4.21,4.716,2.224,6.762,7.691,7.267,5.782,4.37,4.446,4.493,3.596,2.29,1.543,0,2.051,0,2.147,4.622,1.334,1.127,1.065,0,3.426,3.001,2.641,5.815,4.598,3.754,3.656,5.974,6.06,6.61,0.827,3.433,1.404,5.558,3.25,5.429,4.309,0.546,0,4.367,0,3.199,0,0,0,2.656,1.699,7.334,5.388,2.765,0,0.873,0,3.584,3.376,1.147,0,2.205,2.222,4.786,3.206,3.866,1.311,7.171,6.547,7.114,7.096,6.802,4.988,4.165,0,1.591,3.824,7.154,0,2.689,0,2.923,0,2.928,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516667085022109628.sgf,å”?é›ªæž—,å›´æ£‹27530,0.004,0.184,0.13,0,0,0.566,0.218,0.073,1.714,1.313,0.962,0.856,0.114,0,0.86,6.774,1.78,1.704,3.446,1.526,4.374,1.592,2.132,2.515,1.589,0.961,1.638,1.499,1.694,1.518,0,3.022,2.783,1.678,0.972,1.806,0,0.021,0.155,7.649,0,1.042,1.649,1.729,0,2.245,1.411,0.606,5.029,12.012,7.947,8.573,2.17,1.758,2.017,6.105,2.207,2.587,0,0.551,0.243,0,3.487,1.379,3.756,5.999,6.201,0,9.558,26.298,0,2.615,2.033,4.593,4.932,3.888,5.187,4.503,4.31,3.341,5.122,7.464,9.327,8.852,7.871,6.746,7.2,6.724,6.427,9.27,4.628,6.379,4.84,4.126,1.071,5.169,7.846,3.611,2.264,3.251,6.679,5.746,2.379,2.76,0.641,2.484,8.579,4.175,9.119,0,5.8,0,5.868,12.402,1.729,0,9.893,2.136,2.047,0,15.697,13.646,11.907,11.247,12.398,14.162,12.404,8.048,6.787,15.811,8.745,3.511,4.755,10.353,6.287,10.164,0,14.328,15.721,2.473,5.505,5.832,1.217,21.845,21.815,5.936,7.292,0,5.61,16.274,15.139,23.813,26.545,28.655,26.37,17.796,19.661,13.417,16.742,30.224,26.843,5.409,6.918,3.894,21.466,21.133,2.588,11.447,9.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510144463010001004.sgf,è?·èŽ²è?·è¶Š,å•¥æ?¥ç?€å?ˆæ˜¯,0,2.025,0,1.514,0,2.937,0.246,1.883,1.178,2.349,1.191,0.616,0.055,0,0.757,0.464,1.759,0,0.096,0,0.619,0.419,0,2.464,0,1.913,1.55,3.016,1.826,3.693,0.911,0.264,0,0,0,0.357,0.174,0.632,0,0,0,0,0,6.805,4.045,3.641,3.177,0,4.318,0,6.028,0,1.85,1.141,12.626,7.848,9.185,3.313,10.861,9.924,3.544,5.551,10.755,10.855,0,5.491,6.737,10.024,3.743,17.813,36.232,0,0,0,4.861,0,0,0,0,3.525,0,23.526,0,1.652,0,0.617,0,9.739,0,5.198,43.342,0,0,47.659,0,4.574,3.084,2.362,3.108,4.099,3.505,3.467,4.852,1.961,0,3.639,0,3.429,5.167,1.569,0,5.635,4.462,0,4.502,2.572,1.968,3.625,4.355,1.884,3.7,1.76,6.274,2.751,5.407,0.492,4.679,1.7,3.834,7.667,7.534,4.025,1.446,0.801,8.102,0.336,0,0,1.413,0.285,3.25,3.215,2.745,3.932,5.135,1.495,5.612,4.828,5.719,0,7.715,3.061,2.661,2.667,0.691,2.689,3.137,3.138,2.16,0.87,9.226,2.017,0.609,4.779,6.96,0,4.95,3.785,7.477,6.522,1.796,0.696,7.457,12.51,26.588,23.593,0,7.95,0,0.9,0,1.897,0,1.528,0.055,0.183,0,8.119,3.745,4.737,0,3.98,0,2.333,0.96,1.767,0,2.748,0,1.49,1.233,10.05,10.749,8.403,5.509,9.136,8.743,8.786,5.827,4.442,5.774,0,0.065,0,0.97,0,0,8.164,2.002,0.097,1.679,2.467,0,0.562,0,3.573,0,1.205,1.196,0.973,0,1.512,0.612,10.926,9.242,11.946,10.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515400553010001579.sgf,DJFHRUFH,é?’é¸Ÿ850315,0,0.042,0.018,0.146,0.508,0.157,0.865,0.723,1.15,0,0.664,1.882,3.724,0,1.514,0,0.474,1.164,0.812,4.156,3.831,5.54,8.227,8.433,1.138,1.505,0.677,1.428,1.76,0.233,0.389,0.18,0,0.432,0,1.124,0,1.467,0,1.701,3.442,4.918,0,0,9.188,0,5.644,0,0,6.853,4.974,11.296,7.455,10.84,6.525,6.534,0.501,1.813,3.861,1.476,2.492,0.012,0.006,2.608,0,5.267,8.617,0.899,3.114,1.475,4.081,3.466,2.319,2.019,0.403,1.308,1.198,2.523,2.227,4.91,2.424,2.993,0,2.784,4.338,9.997,4.548,1.916,0.857,5.56,6.259,0,0,4.758,0,3.632,2.523,21.729,11.888,15.67,13.661,14.879,15.44,2.317,4.983,1.768,0.611,0,9.75,7.074,2.517,0,4.213,0,8.01,0,2.806,0.402,2.031,15.969,19.426,0,7.387,0,0.273,8.291,9.08,14.2,16.422,16.72,19.433,21.266,0,0,0,5.832,3.174,13.021,10.297,3.884,7.585,6.464,5.991,0.761,3.684,0,3.905,8.282,6.604,0,1.047,1.628,4.203,0,0.628,1.51,10.66,11.59,7.1,9.086,3.978,6.276,3.996,5.469,1.341,4.804,13.146,4.313,4.799,13.229,0,0,0,2.998,8.897,0,1.202,44.302,0,14.451,15.404,1.749,0,12.921,12.699,2.008,1.787,6.893,8.683,8.082,5.881,9.611,11.087,0.288,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507280152010001816.sgf,å¤?è€?å¤§0102,5728,0.006,0.049,0.194,0,1.762,0.696,0.043,1.088,0,1.047,0,0,0,0,0.051,0,0.544,1.041,0.226,0.309,2.443,0,0.558,0.736,0,2.324,0,0.491,0,7.75,6.118,3.578,4.318,0,0,3.635,0,1.11,0,0,0,1.01,5.132,6.472,0,15.231,0,10.746,7.368,0.984,0,1.798,0,6.444,0,5.849,0,1.264,3.551,1.806,1.959,0,0.853,0.883,0,3.189,0,0,2.04,4.656,0,3.355,2.696,6.971,6.746,8.591,2.533,2.637,2.706,2.752,0.451,3.565,0.376,3.454,4.207,8.082,1.183,0,4.041,4.213,7.003,5.503,0,6.368,0,7.517,9.302,5.316,0,11.013,5.839,5.774,0,3.996,4.774,14.015,0,5.369,0,3.733,7.498,4.645,0,3.191,0,0.034,8.161,9.294,2.905,10.474,10.662,14.386,17.028,14.663,19.969,18.54,10.358,23.165,21.463,17.752,14.588,7.199,2.072,16.702,14.881,23.39,14.964,18.957,6.476,4.71,12.716,19.857,3.322,2.809,5.413,8.449,0,4.125,9.27,11.12,7.866,8.594,0,6.575,1.09,6.558,15.371,12.572,16.45,17.831,3.011,2.259,0,14.891,12.27,11.935,0,4.576,0,10.578,8.921,1.173,0.666,8.358,5.665,8.949,2.55,1.037,0,31.382,28.535,30.946,26.719,25.317,10.668,10.661,9.795,6.201,0,7.787,0,0,3.547,6.185,0,8.151,0.619,8.477,12.57,9.672,14.924,7.004,17.082,0,15.991,2.577,2.962,2.41,1.963,0,19.395,0,1.821,5.961,15.37,12.818,6.593,1.997,2.919,17.384,17.174,21.694,22.204,19.156,19.152,13.535,13.809,12.728,12.659,13.099,13.232,11.196,11.197,20.035,21.031,20.871,11.163,12.328,15.522,19.577,13.686,15.791,15.499,10.913,12.163,15.97,17.239,14.603,3.3,5.259,13.743,13.974,7.371,0,0,10.91,29.05,0,0,0.629,0.062,0,0.976,0,1.945,1.427,0.778,0,0,1.938,0,0.821,0,1.8,1.556,1.204,1.289,1.078,0,1.707,1.506,1.648,1.848,0.824,0,0.389,0,0.907,0.914,0.88,1.608,1.247,1.347,1.274,1.397,1.281,1.727,1.405,1.241,0.623,0.937,1.072,1.58,0.825,0,0.87,1.057,1.305,1.238,1.208,1.818,1.462,1.355,1.549,0.855,0.972,1.035,1.304,1.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494124547019999852.sgf,ç?¿æ™ºäººç”Ÿ04,zhangyul02,0.133,0.085,0.107,0.003,0.732,0.717,0,0.505,0,0,0,6.852,3.661,0,3.21,0,0,0,0,0.272,1.511,0.337,0,1.33,0.484,3.208,4.544,0,0.378,0.878,0,3.871,3.526,0,10.181,11.666,6.346,2.592,0.568,0,5.204,4.867,4.314,7.213,0.795,2.215,1.29,10.559,6.586,1.362,4.058,0,0.577,2.277,1.93,2.978,2.608,0,0.806,0,0,0.51,0.556,0,0,8.053,5.529,9.954,1.77,1.825,1.066,2.122,0.724,7.193,6.317,0,2.113,0,1.626,0.949,0.928,0,2.805,2.954,0.975,0,0,0,1.354,0.273,0.284,0.351,0,2.579,5.344,1.709,0,1.762,3.124,0,7.297,5.487,0,1.216,0,0.609,0,0,0,2.949,11.052,11.318,14.505,0.471,0,5.139,0,5.673,0,0.777,0,0.952,0,0,0,9.822,6.063,0,2.013,0.362,2.43,0.124,0,2.888,2.467,3.702,1.503,2.425,0,4.77,0,0.737,0,0,0,2.906,0,3.54,4.961,0,2.1,3.83,3.695,3.298,0.62,6.483,1.207,4.983,4.944,3.959,1.648,10.479,4.244,0.937,0.131,3.383,5.147,12.357,1.187,1.441,0,1.333,3.056,2.434,0,4.622,0.652,0,0,7.415,7.89,0,0,4.98,3.978,5.515,2.266,4.889,0,2.84,0.116,8.242,0,5.123,7.016,1.743,0,0.526,11.723,0,17.846,13.101,14.329,13.757,16.559,3.061,7.326,4.467,5.441,4.615,6.225,2.232,1.973,4.156,4.323,2.721,1.605,2.406,3.847,4.239,0.588,0,0,1.175,0,0.294,2.589,2.859,3.744,0.457,2.181,0,1.372,1.371,0,0.499,2.686,1.408,1.169,1.458,3.015,0.352,0,2.913,2.931,3.107,4.605,3,0,1.242,1.427,2.451,1.228,1.463,1.61,0,0,0.416,0.542,0.543,0,0,0,1.198,0,0,0,1.041,1.052,1.051,1.016,1.101,1.07,1.074,0.141,0,1.081,1.132,1.096,0.04,0.064,1.053,1.042,1.032,1.029,0.126,0,1.009,1.085,1.048,1.09,1.155,1.069,1.141,1.157,1.149,1.103,1.158,0.623,0,1.073,1.09,1.197,1.379,0,1.309,1.431,1.368,1.344,1.301,1.375,1.405,1.44,1.465,1.405,1.387,1.311,1.263,1.406,1.433,1.385,1.32,1.458,1.398,1.441,1.363,1.311,1.413,0.55,0,1.362,1.437,1.503,1.581,1.556,1.652,1.684,0.614,0.407,2.005,1.979,1.756,1.745,1.774,1.816,1.701,1.648,1.742,1.765,1.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513338409010001242.sgf,é‡‘é?µè¿œ,å?´æ­£å“²zz,0,0.174,0.101,0.05,0.128,0.223,0,5.809,0,1.616,0,0.693,0,8.39,0,2.068,0,0.78,0,3.191,6.453,3.85,0,1.382,1.387,9.935,4.854,5.857,3.253,6.705,9.481,0.728,0.391,4.823,1.961,8.556,8.435,9.001,3.38,6.266,6.693,9.609,3.26,1.259,0.953,4.106,3.544,2.548,0,1.78,4.5,5.752,2.701,0,2.584,4.995,6.131,3.346,2.702,0.715,0,0.343,1.002,4.707,0,3.519,0,4.28,0.717,1.054,0,2.122,0,1.723,5.842,18.826,2.853,7.137,1.355,2.19,0,5.299,0,4.916,0,19.579,17.92,1.579,0,8.452,8.321,3.962,44.797,0,1.177,0,12.575,1.547,2.039,14.963,4.227,4.918,4.466,8.953,5.308,5.737,0,3.491,0,6.899,4.336,4.566,13.984,6.862,2.829,7.699,7.308,1.352,0,4.255,1.217,2.69,0,13.72,5.144,9.168,9.489,6.261,6.777,2.415,0,2.695,0,12.109,6.996,17.721,9.841,5.293,4.383,14.996,8.772,2.034,6.793,0,3.687,7.898,0,11.548,3.379,2.098,0,8.071,8.137,8.013,6.195,5.453,2.266,2.823,5.918,0,1.835,1.669,0,0,0,4.631,0,0,0,0,0,14.073,9.905,0,0,9.984,6.869,13.296,12.914,8.328,8.847,5.771,0,21.828,22.039,2.327,0,4.449,0,14.595,14.253,11.582,21.827,20.642,16.59,28.291,29.874,1.84,0,2.194,0,0,10.625,0,48.847,38.943,48.418,39.649,44.372,0,32.576,0,0,0,0,1.311,8.818,0,0,3.932,4.192,3.325,0,4.74,4.876,6.044,19.973,23.042,0,11.923,12.259,12.382,12.179,10.715,11.072,12.316,12.069,12.712,12.685,13.164,13.66,13.298,13.195,13.051,13.069,0.786,0,13.046,13.777,13.476,14.875,14.152,14.738,12.984,9.12,12.295,0,0.134,3.098,4.262,0,1.406,0.401,0.794,0,18.371,0,9.275,8.507,2.957,2.573,0.656,0,3.217,3.198,9.308,9.481,1.364,5.961,11.079,0,6.946,4.358,5.537,11.506,0.795,0,3.469,0,1.31,4.155,6.889,3.004,2.227,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
