ファイル名,黒,白,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400
1506187733019999155.sgf,å®?è´?ï¼?,æ— äº²ç¼˜,0,0.151,0.034,0.066,0.299,0.882,0.962,0.258,0,0,0,0,0,0,0,0,0.786,0,0.492,0,0.248,1.762,0.794,0.689,0,1.692,1.939,0.994,0,0,0,0.396,0,0,0.048,0,0,0,0,0.524,0.109,1.133,1.297,1.379,0,0.319,0.733,0,0.666,0.381,0,1.367,0,0,0,0,0,5.013,0,0,0,4.077,6.248,22.185,0,4.831,0,0,1.088,5.719,4.027,0,0,2.197,0,1.831,4.782,0,0,0.573,0,1.081,5.635,3.743,0.883,1.617,1.654,1.607,2.083,3.043,3.627,5.09,0.799,0,5.239,1.23,1.762,2.121,0,1.886,3.072,2.111,4.063,0.868,2.856,3.422,0,3.172,0,5.363,0,0,2.168,1.194,1.754,0.659,0,7.975,0,1.553,0,5.089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514350479010001056.sgf,ç‰›ç‰›99,æ·±è“?çš„æµ·æ°´,0,0,0.158,0,0.082,0.541,0.162,0.172,0.338,0.243,0.467,0.644,0.196,0.743,0.414,0.058,0,0.073,0.083,0,1.175,0,0.577,0.568,0.903,0,0.045,0,0,0.274,0,0.53,0.318,2.447,2.556,0.973,5.282,0.994,3.128,0.231,0,2.518,4.414,0,3.05,0.693,0.378,0.709,0,0.586,0.343,0,0,0,0,2.226,2.409,0,0,3.324,0,0,0,5.826,0,0,2.395,2.998,0.218,0.01,4.386,0,3.574,0,25.818,25.788,0,0,0,1.029,0.635,0,0,0.634,1.481,0,0,1.093,0,0.868,0.577,0,1.355,0,0.835,0.933,0,1.263,0,0,0,1.575,0.223,0,0.031,1.422,3.14,2.004,0.54,1.354,2.739,0,1.474,2.781,0,0.771,0,0,0.831,0,0,0,3.04,3.049,2.42,5.999,0,0.148,0,1.089,0,0,1.677,0.753,0,3.536,0,1.074,0,0.052,0,0,1.246,12.297,0,0,0,0,0,0,0,0,5.627,1.085,0,0.053,0,0.009,4.956,2.798,0.653,0.669,0.53,0.141,5.539,8.148,0.144,0.349,0.805,0,0.942,1.034,1.611,0,2.032,0,3.127,3.613,0,0.769,0,0,0.328,3.123,0,0,0,0.133,0,0.284,0.026,0,0.846,0,0,1.165,2.066,0.987,0,0.986,0.768,0.684,0,2.346,2.633,0,0.692,0,0,1.259,0.38,0,0.398,0,0.571,0,0,0.604,0,0.312,0,0.159,0,0.717,0.078,0.32,0.666,0.287,0.112,0.031,0,0.274,0,0.377,0,0,0.428,0,0.254,0,0.22,0,0.315,0.507,0.296,0,0.165,0.024,0,0.487,0.695,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494356612019999260.sgf,ä¹…é˜³çœŸèŒŽ,å?¤æ­Œ1,0,0.047,0.105,0,0.165,0.157,0.343,0.337,0.201,0.433,0,0,0.727,0,1.034,0,0,0.227,0,0,0,0.193,0.634,0,1.08,0,0.395,1.397,1.989,0,3.017,0,0,1.352,1.393,4.738,2.22,2.947,0.216,0.578,0,0,1.012,0.848,0.83,3.318,0,1.844,3.619,1.889,0.373,0.685,0.806,3.19,1.723,0.551,0.87,1.476,3.058,2.325,2.237,0.504,0,0,0.957,0,0,0.74,0.67,0.664,1.991,0,0.889,1.867,7.096,4.634,2.332,4.418,3.484,2.333,2.156,4.182,0,2.234,3.867,0,1.559,2.686,4.575,1.125,4.445,4.088,5.086,4.246,5.788,3.628,1.989,0,1.003,0,0.209,3.078,2.169,1.862,5.284,2.995,5.143,6.773,7.269,1.549,0,0,0,0,0,0.279,0,0.93,1.218,0,0.026,0,0.69,0,35.653,0,2.095,0,1.762,0,1.169,0,4.533,8.388,3.001,0,2.824,2.351,0,0,7.505,0,0.881,0,3.034,4.706,14.225,14.721,0,0,0,0,0,0,0,2.045,2.063,0,4.371,2.031,0,6.368,0,2.228,0,2.232,2.585,0,5.259,0,3.588,2.365,7.461,0,0,10.839,10.283,9.202,7.487,7.333,2.459,6.819,6.326,4.943,3.23,3.53,2.298,2.293,0,0,2.541,2.193,2.781,0,0,0,4.14,2.696,2.534,5.911,6.138,0,2.474,7.362,0,1.506,17.993,17.72,40.408,40.288,38.731,39.943,40.7,40.076,1.451,0,39.05,39.56,40.476,38.602,40.083,40.449,40.328,1.118,5.183,4.963,5.22,6.425,3.361,3.608,0.244,0,0.836,0,9.212,5.064,2.612,3.111,0,1.296,3.317,3.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504406296019999471.sgf,çƒ‚æŸ¯å??æ?•,qæµ·é˜”å¤©ç©º,0.118,0.084,0.104,0.474,0.56,0,0.363,0,1.184,0,0,0.1,0,0,0,1.863,0,2.123,0,1.3,0,1.672,0,6.164,6.4,6.297,5.618,1.562,4.454,1.128,1.909,1.644,2.079,1.039,1.395,0.953,0.053,0,1.823,0.975,0,0,0.798,0,1.2,0,2.081,0,0,0,0,0,0,0.379,2.056,1.564,0.563,1.967,0.656,1.579,0,1.396,0,0.973,0,1.802,1.862,0.501,2.294,0,0.289,0.339,0,2.715,3.137,2.651,0.441,1.251,2.106,1.679,0.597,0.754,0,0.638,0.291,1.947,0.324,1.955,2.439,6.054,0.15,0,2.557,0,5.247,6.32,2.808,1.246,0.823,1.806,3.157,2.676,3.925,3.083,1.644,3.4,2.203,2.579,0.355,0,0.92,0,2.349,0.805,1.236,0,2.518,0.292,6.188,3.623,2.082,5.727,0,3.194,2.322,0,0,7.092,0,8.932,0,2.015,2.603,2.26,2.499,3.453,3.471,1.662,2.177,0,2.694,4.022,0,0,0,0,1.803,0,0,0,0.541,0.926,1.054,1.445,1.825,0.7,3.163,0.801,0,0.664,0,1.179,2.051,0,0,4.026,1.995,0.956,0,1.18,0.254,0,3.15,2.067,0,2.424,1.703,0,2.303,0.361,0,2.854,2.911,3.838,1.633,1.124,0,1.824,1.356,0,0.857,0.886,0,1.708,1.223,0,1.376,4.614,3.723,0.935,1.21,1.286,0.289,1.456,1.932,1.087,1.069,1.078,0.685,0.603,0,1.263,0.732,0,1.459,0.883,0.631,1.014,2.514,0,1.914,2.243,1.541,0,2.64,0.595,0,2.755,4.222,1.011,0.39,1.096,0.505,0,0,2.035,2.034,0.844,0,0.028,3.311,0.057,0.244,0,0.711,0.288,0,0.554,0.402,0,2.251,0,2.906,0,0,0,0.102,0.073,0,0.341,0,0.476,0.52,0,0,0.23,0,0.193,0.388,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500191537019999982.sgf,æ²¹ç”°è€?å?¸æœº,é•¿ç©ºè€…,0,0.043,0.107,0,0.518,0,0.512,0,0,0,0,0.611,0.319,0.574,0.722,0.292,0.325,0.694,0.96,0,0,0.195,0.455,0,2.608,0,2.024,0,0.084,0,0.436,2.479,0,0,0,0,0,0,0,0.956,0,1.219,0,0.57,1.853,0,0,0,1.555,0,2.223,0.541,4.22,0,0,2.291,0,4.852,0,2.124,0,0,2.031,0.825,0.159,0,0.774,3.382,0,0.194,0,1.989,2.146,2.569,0.443,0,0,0,0,0.337,0.361,1.485,0,0,0,0.005,0,1.292,0,0,0,0,0,0.659,0,0,0,1.272,0.174,0.318,0,0.379,1.474,1.492,0.281,0,0.875,0.28,0,0,0.855,1.042,0,1.244,0,0,0.328,0.19,0,1.237,2.285,0.176,0.668,2.826,0,2.349,0,0,7.081,0,0.279,0,0,0,0.338,0,0.201,4.376,0.037,0,1.007,0.887,0.161,0,2.229,2.152,1.186,0,0.781,1.671,0.309,0,1.005,0,1.287,0,0.267,0,2.151,2.026,3.093,2.241,1.461,0.794,1.524,3.047,2.891,0.048,0.252,0.258,1.921,0,3.465,0,0.699,0,0,0.019,0.361,1.161,0.986,0.127,0,0.179,0,1.028,0.643,0.913,1.697,1.409,0.508,0.525,0.023,0,0,0,0.466,1.958,0.05,0,0.547,0,2.628,2.771,0.073,0,0.035,0,0.019,0.066,0.116,0,0.169,0,0.427,0,2.691,1.79,1.15,5.04,0,0.577,1.602,1.901,0.089,0,3.674,0.874,0.01,4.999,4.321,2.401,0,0.002,0,1.019,0.083,0,0.192,0,3.595,0,1.271,0,0,0,0.983,1.092,0,1.712,0,0,0,1.152,0.259,0,0.301,0.191,0,0,0,0.049,0,0,0,0,0.048,0,0.968,1.003,0,0.002,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497020592019999248.sgf,é£Žä¸?æ?¥,dtjdy,0,0.061,0.118,0.608,0.41,0.687,0.983,0.262,0.161,0.784,0.425,0.208,0.294,1.686,0,0.116,0,0,0,0,0.143,0,5.891,0,1.193,1.96,0,0.916,0,1.908,0,1.391,1.933,0.703,2.215,3.014,0,0.312,0.045,0,2.011,0.128,0.584,0.602,1.418,1.909,1.283,1.872,1.241,0.086,0,1.977,0,0.302,0,0.342,0,0.95,0.754,0.819,3.288,2.22,0,0.738,3.661,0,1.334,0,0,0,0.123,0.768,0.075,0.041,1.308,0,0.934,0,0,1.471,2.079,1.459,0,0,0.8,0,0.325,1.351,1.378,1.232,3.854,0,0,3.991,0,3.062,0,1.598,3.217,2.478,1.914,0.851,0,0,2.165,4.127,0.849,3.042,0,0,1.95,3.385,0.634,5.449,5.748,3.057,0,0,1.882,5.07,3.368,5.471,2.069,6.097,5.993,5.481,6.701,5.49,6.222,0,4.085,3.418,4.978,3.738,6.761,0.49,0,4.517,2.443,2.132,4.077,1.923,1.558,2.317,3.378,0.71,0,2.486,0,1.469,0,0,0,2.073,0,8.387,9.923,12.982,5.379,10.515,0,1.763,0,0,2.532,1.371,1.426,0,0.975,0.224,0.961,2.148,3.489,2.323,0,0,0,4.096,0,0,0,0,7.071,7.083,0,2.357,0,0,4.2,0,0,0,1.465,0,14.067,15.964,0,0.574,0,0,3.981,0,0,15.161,0,8.16,5.15,0,5.26,7.424,13.071,13.622,16.037,12.95,14.209,11.92,21.329,24.727,22.921,15.007,15.756,12.184,11.563,0,8.168,4.326,6.123,0,0,0,4.018,4.256,5.557,0,2.126,0,1.127,1.635,1.12,0,2.618,2.214,3.105,0,6.997,0,2.461,0,0.791,2.286,6.262,4.285,3.754,0,2.073,9.133,12.012,0,0,5.123,3.345,2.645,1.215,0,1.958,1.706,0.815,0,0,0,4.25,0.223,0,0,0.142,0.098,0,0,0.091,0.104,0.201,0.108,0,0.33,0,0,0.064,0.031,0.025,0,0.206,0.002,0,0.289,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489312217019999471.sgf,ì´ˆìž?ì—°,å†°åœ£é¾™,0,0.043,0.159,0.092,0.091,0.044,0.257,0.49,0.186,0,0.268,0.447,0,0.027,2.399,0,0.267,0,0,0,0,0,0,0,0.512,0.541,0.806,0.034,0,1.284,1.107,1.198,1.42,0,0,0.006,0,1.614,0.16,0.068,0,0,0,0.215,0,1.444,0,0,0,1.18,0,3.137,0,1.548,1.253,6.839,0,2.399,0,1.863,6.813,0,0,5.698,0,0.376,0,0.039,0,4.072,0,4.688,0,5.103,2.337,3.476,0,3.944,0,0,0,1.454,0,1.149,2.538,4.161,8.293,5.224,5.661,0,1.04,5.701,1.74,0,0,0,0.894,2.66,0,0.86,1.706,0,2.57,2.711,0.954,1.941,0.566,1.079,2.85,0,9.192,0,11.238,11.972,0.213,1.109,0.519,0.822,0,5.643,1.582,4.483,2.986,2.602,0,0,0.938,0,1.945,1.482,1.492,3.028,4.019,2.916,5.216,0,1.794,1.649,0,0,3.545,8.014,1.993,0.304,0,1.268,2.222,4.318,9.017,0,0,0,0,0,2.624,0,1.779,5.853,0,5.838,6.979,0,1.246,0,0,7.114,8.296,13.373,6.288,12.662,16.702,16.859,16.285,15.043,11.725,18.151,6.557,9.38,8.879,13.962,13.731,0,0,1.035,0,2.152,0,8.266,8.244,0,0,0,0,1.991,0,0,0,0,0,2.763,0,0,12.468,2.415,4.347,0,0,3.058,0,4.221,2.722,0.041,0.829,0,3.338,1.138,4.638,0,4.27,15.419,0,13.839,0,2.706,0,1.837,0.398,6.077,6.413,6.372,6.09,6.102,6.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506219750019999879.sgf,ä¸¡å„€ã€€ã€€å¼?,å°?ä¹˜,0,0.061,0.16,0,0.23,0.388,0.304,0.312,0.18,0,0,0.259,0,0,0,0,0,0,0.298,0,0,0.154,0.229,0.213,0.431,0.495,0,0.45,0.725,0.23,0,0.277,0.381,0.172,0,0.706,0,0,0,0,0,0,1.225,0.763,0.816,0.688,2.051,0.94,0,1.476,0,0,0,3.043,0,0,0,0,0.843,0.973,0,0.216,1.462,0.276,0.596,0,1.117,0.149,3.095,0.723,0,2.414,0,0,0.879,2.781,0,4.552,0,0,0,1.067,0,1.847,5.764,0,1.808,0,2.681,3.927,2.926,0,0,0,0.826,0,0,4.625,0,6.247,0,9.139,2.555,0,1.218,1.357,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495305101019999919.sgf,ç?«çº¿æ•‘èµŽ,é›ªåŸŸå±±è„‰,0,0,0.125,0,0.216,0.256,0.416,0.188,0.908,0,0,0,0,0,0,0,0,0,1.832,0.32,0.671,0,0.29,0,3.033,3.501,1.624,1.327,1.727,1.701,0.596,0.138,1.18,1.957,0,0.346,0,0.829,1.019,0,0,0.589,0,1.716,0,1.1,6.607,0.392,0,0.635,0,0,1.953,0,0,1.573,1.059,3.689,3.677,0,2.344,1.314,1.761,0.871,1.282,0,3.069,0,0.769,0,1.622,1.817,3.325,3.396,1.151,0,1.45,2.869,1.678,2.324,1.533,0,5.688,8.228,0.633,4.756,1.457,3.671,3.848,7.04,0.425,4.432,5.216,2.068,2.857,0,0.184,0.457,1.825,2.802,2.903,3.899,6.662,3.578,9.722,8.677,3.434,1.862,2.095,0,3.16,1.89,4.066,5.482,4.737,4.199,4.308,2.893,0.006,1.099,2.903,2.288,0.809,0.85,0.771,0.132,1.319,2.095,2.642,1.858,2.611,4.22,0.65,0,0,0,0.864,1.864,0.71,1.075,1.878,1.066,0,0.337,0,1.118,1.733,0.669,0.457,0,0.189,0,1.283,1.123,0.327,0,0.181,0,1.318,0,0,1.695,0.4,0,0.315,0,0.822,0.611,0.692,0.702,0.292,0,0,0.155,0,0.268,0.246,0.237,0,0.46,0,0,1.973,2.806,0,0.451,1.082,0,4.991,0,0,3.124,0.152,0,0,0,0,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505383512019999050.sgf,åŽŸé‡Žé?’é£Ž,ç??ç??ç¢Žç¢Ž,0,0.043,0.149,0.102,0.17,0.669,0.421,0.03,0.22,0.27,0,0.166,0,0.127,0.687,0.476,0,0.792,1.264,0.543,0.058,1.533,2.253,0.641,0,0.291,0.663,0,0,0.362,0,0.776,0.181,1.359,0.815,0.482,1.76,0.044,1.012,0.162,1.654,3.135,2.817,3.078,3.232,0.744,0.667,2.352,0,0.906,2.015,0.273,0.673,0.546,1.853,4.301,2.327,8.801,1.767,0.021,0,8.937,4.381,0,3.384,2.308,5.718,4.963,7.098,6.094,6.79,0,1.416,0.407,0,1.072,0.388,1.525,0,1.158,0.444,0,3.544,0,0.944,6.31,4.382,0.652,0.679,0,1.165,0.339,0.582,0.414,0,0.37,0.608,1.012,1.354,1.814,1.939,2.618,0.138,1.158,1.203,1.132,0.902,0.423,0.338,0,2.237,3.194,0.635,0,1.861,0,0.253,0,0.473,1.453,0,3.967,1.594,1.405,0.721,0,6.768,8.117,3.663,0,4.874,8.118,4.058,4.919,8.434,0,6.82,0,0,0,0.883,0.017,0,5.696,0,0.878,0,20.968,1.483,4.329,0,1.451,4.11,5.234,4.774,6.563,0,2.375,0,0,0,0.848,0,0,0.579,0,0,0,0.478,0,0,0.256,0.229,0,0.693,0,2.365,1.774,0.792,1.583,2.436,1.095,2.334,2.1,2.455,1.74,1.659,0,1.161,0,0.267,0,0,2.511,0,0.148,0,1.335,1.605,3.624,1.495,0.505,0,0,1.543,0.951,1.808,0.431,2.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
