ファイル名,黒,白,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400
1485851642019999769.sgf,ddgh,ksh66,0,0,0.127,0.145,0.242,0.392,0.104,0.544,0.677,2.211,0,1.133,0.571,0,2.918,0,0,0,0,0.658,2.534,0,1.236,2.6,0.767,0.613,4.34,4.621,0.955,0.999,0.211,0,1.095,0,0.899,1.12,3.365,2.875,0.341,0.471,0,0.85,0.564,2.074,2.466,3.05,0,4.219,3.316,1.092,0.276,5.629,0,1.989,2.639,2.538,2.642,0,3.875,0.027,0,2.346,0,0,0,2.146,0,0,1.748,0.296,2.988,3.752,3.431,4.456,2.251,0.64,0.871,0,5.263,0,0,2.255,0,7.62,8.795,5.061,0,-0.152,0,1.752,0,1.493,3.75,4.44,0.245,3.065,0,1.195,2.945,0,3.34,3.04,1.437,1.576,1.098,1.653,2.353,3.717,3.885,3.513,0,1.411,0,1.811,0,0.965,1.415,0,3.405,6.029,0.692,2.945,2.308,2.446,2.879,2.152,4.945,2.04,0.353,1.9,1.247,5.871,0,5.028,5.511,1.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486032886019999659.sgf,ksh66,gamelove,0.109,0.091,0.113,0.069,0.136,0.52,0.566,0.136,0.713,0,0.966,4.13,0,0,1.236,2.109,2.059,1.184,0,3.566,0,3.397,0,0,0,3.388,-3.679,-0.668,2.344,-2.749,-0.09,0,1.55,0,1.474,2.75,5.404,1.033,0,1.41,1.675,2.457,5.378,6.328,6.505,8.264,5.995,4.904,5.604,4.702,6.961,2.889,2.841,4,0,5.561,3.734,4.729,3.606,7.044,4.934,2.81,0,1.897,4.257,4.225,5.033,5.06,4.975,0,2.086,0,0,0.781,0,0.56,0.834,4.942,0,6.318,3.572,4.752,1.001,0,0,2.449,2.003,0.828,1.363,0.54,4.099,0,3.691,0,2.16,0.776,0.031,0,0,19.381,9.188,0,6.057,0,0,7.8,5.628,5.511,5.682,6.543,10.741,15.26,19.498,36.268,0,8.168,30.563,33.897,49.367,0,0,0,0,4.28,12.005,6.504,6.155,7.908,8.517,9.851,10.481,8.77,7.806,8.055,7.27,7.666,8.136,8.291,7.373,4.547,3.462,5.328,5.466,0,1.232,3.219,0.84,0,11.074,9.993,8.878,7.58,3.413,1.422,0,4.694,0,1.742,0,2.033,0,1.622,0,-0.685,10.328,0,5.89,0,0,0,1.047,4.975,5.876,3.091,2.903,0,5.338,1,1.487,0,3.62,2.794,0.761,0,1.897,24.995,9.292,0,4.348,11.267,2.652,6.006,2.2,13.638,7.614,22.42,0,25.065,21.193,6.33,0,15.929,0,3.861,3.815,36.214,0,0,0,2.196,0,6.236,7.439,8.356,9.836,3.966,5.781,1.436,0,5.347,4.38,4.536,3.699,0,0.952,1.877,0,9.093,0,2.793,2.75,0,0,5.497,5.812,1.185,1.951,1.825,0,1.044,0,3.556,6.749,1.275,0,6.679,6.004,6.159,5.47,3.375,6.671,0,0.79,0.786,0.202,0,0.3,0,0,-1.147,0.325,-0.183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486045813019999959.sgf,ksh66,wonghong,0.281,0.042,0.029,0.08,0.364,0,0.435,0.526,0.99,0.406,0,0,0,0.113,1.368,1.075,0,1.265,1.88,1.964,0,0.079,0.241,0,1.944,1.062,0,-0.078,0.294,0.882,0,1.075,0,0.735,0.909,0.349,2.141,15.516,0,12.884,0,2.91,0,0,0,2.042,0,0,13.851,0,1.518,0,0,1.343,0,3.32,8.841,10.435,0,3.795,0,1.877,7.54,11.07,4.274,3.432,0.364,4.838,0.746,4.691,5.877,0,3.661,3.605,9.416,0,0.852,11.787,0,8.066,0,4.339,0,8.832,0,2.478,2.162,1.659,2.597,11.744,11.536,12.595,12.867,9.501,8.394,3.642,6.221,4.798,4.906,9.935,6.451,4.29,4.73,4.956,4.986,7.751,0.829,2.895,1.964,1.261,2.963,2.054,1.94,0.856,1.302,4.336,0,4.009,2.334,1.893,6.208,3.158,5.844,3.885,3.772,3.261,0,2.309,3.031,0,0,0,0,0,0,0,0.725,1.36,0,0.791,3.745,10.334,9.722,0,11.096,3.685,3.95,6.707,7.988,9.749,11.172,14.498,14.908,5.176,4.363,0,4.761,4.082,1.078,4.535,2.745,1.76,0,0,0,1.722,3.513,4.598,3.507,0,-0.472,0,1.962,6.627,0,-0.867,0,11.523,0,1.119,0,3.173,5.087,4.358,15.209,1.047,0,2.146,2.196,2.039,0,6.688,7.171,4.673,0,1.248,0,16.308,0,22.843,0,6.882,0.212,0.113,0,0.193,0,7.555,6.231,3.332,0,4.946,3.245,2.395,0,2.27,3.104,9.185,1.004,1.647,8.26,7.368,0,3.625,5.412,0,0,0.948,0,0,4.614,2.39,9.156,10.033,1.31,0,4.87,2.361,5.076,3.88,4.561,0,-0.047,3.807,2.371,4.196,4.437,6.484,6.208,1.243,1.528,2.026,1.379,0,4.727,0,0,5.123,5.18,7.282,9.332,6.618,8.533,7.913,8.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488183690019999936.sgf,西部天骄,ksh66,0,0.07,0,0,0.454,0.637,1.311,0,0.381,0.976,0.906,1.224,1.291,0.546,4.809,0,4.321,3.248,1.883,0,2.271,0,6.307,2.464,2.966,3.159,3.398,3.158,2.488,1.65,2.998,1.175,3.735,0,0.721,0,0,1.417,0,1.81,2.38,4.384,6.319,6.195,4.16,1.772,6.057,0,2.209,1.427,3.107,4.477,0,0,0,0,1.848,0,4.785,5.552,0.755,0,0,1.382,0,0.781,2.556,0,1.641,0,0,0,0,5.327,3.167,6.53,2.559,4.845,7.347,8.734,7.096,7.227,16.949,0,2.414,4.817,2.209,0,7.905,0,11.237,0.944,3.197,4.01,5.131,7.087,7.957,12.626,5.812,9.453,14.506,6.066,5.848,4.086,6.585,5.595,0.817,0,4.076,12.704,14.7,13.638,8.054,0,1.288,1.571,3.248,2.983,1.222,7.513,6.815,2.152,1.691,6.977,1.267,3.18,2.744,0,0.105,0,0,0,13.724,0,2.948,19.07,20.745,0,2.593,10.149,2.604,0,5.483,6.796,2.427,6.156,16.328,16.515,23.424,29.211,22.089,11.162,0.93,21.708,3.06,0,7.165,0,54.1,0,32.33,1.95,-0.4,0,4.678,0,6.447,0,17.517,19.435,0,0,4.838,0,14.928,7.437,2.119,6.733,17.361,8.336,16.007,15.064,7.511,3.28,4.11,10.521,18.899,29.915,0,1.382,3.21,15.609,0,0,0,5.163,3.36,5.612,2.476,2.316,0,68.716,78.429,0,5.114,9.115,9.145,10.782,12.578,3.908,-3.827,0,4.645,0,7.37,6.436,20.16,0,7.056,10.837,0.301,4.389,19.7,8.777,11.143,6.897,10.256,6.867,9.299,11.381,17.946,24.581,4.122,0,23.327,0,0,0,6.156,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488187346019999998.sgf,ssa987654,ksh66,-0.013,0,0.125,0,0.153,0.679,0.436,0.802,0.932,0.249,0.647,0.075,0,0.803,0,0,0.241,0.537,0,1.028,0.5,1.093,1.55,1.543,0.526,0.137,0.773,0.56,0,2.597,1.925,0,0,4.969,0,4.832,0,1.16,0,1.24,0.744,-0.219,0.737,0,13.399,0,0,0,0,0,2.532,0,5.166,2.784,5.187,0,1.301,1.854,0,2.344,5.024,0,0.684,4.395,0,0,1.271,2.197,1.704,1.485,2.724,0,1.93,0,0.437,1.035,0,0.796,1.301,0,1.262,1.199,0,0,0,0.401,0,0,4.237,0.531,3.255,0,3.637,0,3.007,0,0,1.158,0,0,1.577,0,0.333,4.909,8.125,14.066,0.236,0,4.21,5.46,0,6.87,3.729,8.986,3.851,4.182,1.758,3.061,0,4.931,0,0.029,0,1.802,5.217,6.856,2.844,1.355,1.65,1.997,5.883,1.33,12.923,6.111,2.302,0,3.195,17.022,0,9.265,4.854,12.546,3.148,2.749,0,2,2.767,6.998,8.506,14.858,0,3.574,1.7,0,5.796,0,-0.844,0,0,6.274,1.085,2.478,0,-0.684,0,6.923,11.109,7.281,0,6.755,0,0.697,0,3.551,6.557,1.372,0.54,1.404,0,0.572,0.638,0.962,0,3.079,0,1.944,0,0.685,0,6.485,-0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488251479019999502.sgf,abcdfej,ksh66,-0.001,0,0.064,0,0.063,0.484,0.763,2.199,0,0,0,2.254,0,2.006,3.242,0.361,1.073,2.887,2.813,0.344,1.121,1.952,1.021,1.632,3.008,1.85,1.5,0.633,1.012,3.244,2.729,2.741,2.82,2.591,2.516,2.958,2.841,2.42,4.834,2.535,2.617,2.314,4.755,2.912,3.596,3.311,4.016,2.898,4.895,6.228,3.856,2.882,6.128,2.968,4.857,2.092,2.992,5.733,9.841,5.781,5.157,3.384,5.186,3.075,5.785,4.883,3.67,2.228,1.891,3.863,0,0,2.73,6.298,7.254,6.103,4.441,5.336,1.442,7.728,8.476,8.394,5.128,6.845,7.532,2.905,9.769,0,5.756,0,1.595,0,5.974,3.145,7.461,0,0,3.737,7.646,9.712,0,0,5.053,6.247,4.858,3.539,1.598,0,3.921,2.973,3.595,0,9.381,13.249,4.319,0,12.95,9.285,11.192,4.283,0,7.299,6.205,6.025,2.856,0,3.097,0,5.278,14.612,21.536,0,12.482,5.408,10.574,0,14.408,15.957,13.964,11.751,10.833,18.409,15.319,14.438,0,6.07,8.985,7.997,5.54,0,11.78,17.602,0,23.143,54.662,63.762,61.739,75.53,67.218,76.157,70.143,61.879,-1.01,19.731,19.764,51.034,60.879,79.875,7.95,4.135,120.893,0,0,0,7.177,0,8.786,0,26.376,26.111,17.549,16.107,21.547,20.697,17.545,19.135,25.645,24.126,23.82,25.657,6.927,0,16.663,22.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488288096019999204.sgf,ksh66,asdf963,-0.001,0.176,0.055,0.095,0.448,0.245,0.888,0.64,0.983,0,0.736,1.774,0.59,0.434,1.458,0.409,3.895,3.345,0.904,3.148,1.12,1.83,0.745,1.7,0,2.414,0.697,0.157,0,0,0,1.433,0.318,1.096,3.344,4.434,1.199,1.97,2.726,1.695,1.853,0.763,0.552,2.131,3.019,1.953,0.895,1.517,2.002,4.525,1.55,0,0.657,1.438,3.236,2.483,1.589,0.454,0,1.207,2.819,5.51,10.494,9.354,8.969,7.451,5.59,8.871,9.773,19.049,0,3.125,0,13.67,10.209,8.347,5.802,2.257,4.144,0.758,2.729,0,3.165,0,22.864,33.978,6.44,0.147,0,6.417,0,9.602,6.287,9.976,9.18,2.692,0,2.615,2.819,3.439,2.716,6.359,4.025,5.699,3.8,2.945,4.549,0.579,0,3.192,0,9.989,5.434,6.775,6.795,5.476,3.629,4.192,4.698,5.509,3.849,9.446,6.961,2.021,2.922,1.238,4.368,8.003,5.029,5.413,0,0.582,5.757,5.978,3.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488889191019999931.sgf,3zdata,ccwm,-0.009,0.055,0.119,0,0.22,0.234,0,0.877,1.071,0.371,-0.261,0.293,0,1.598,0,0,0.545,0.491,1.459,0,0.667,1.363,0,1.156,0.937,0.8,0,2.983,3.644,3.724,5.064,1.462,0.95,2.034,1.696,1.747,2.202,0.711,1.305,0.518,0.597,0,0.275,1.5,1.862,2.451,2.803,0,0.161,1.248,-0.043,0,1.871,2.993,24.42,13.493,16.486,10.505,10.69,13.313,7.815,7.633,6.086,5.876,6.806,12.663,9.642,1.077,7.683,12.905,19.666,20.896,17.892,8.399,9.178,18.794,0,11.686,30.607,0,1.387,9.103,6.608,0,1.735,0,0.331,0.611,0,5.522,5.29,0.555,5.38,2.341,3.753,2.593,10.378,1.354,5.272,0,4.245,8.332,8.382,13.042,10.449,17.217,22.759,22.813,0.632,0.726,0,0,0,0,-0.06,9.22,6.969,5.71,1.917,0.738,1.768,0.619,2.727,2.513,10.983,41.204,41.823,3.947,3.18,1.614,0,1.05,4.485,5.487,7.696,6.836,9.206,8.484,9.266,0,7.595,1.394,1.798,0,0,0.857,0.375,3.046,4.538,0.742,1.29,2.395,2.276,1.072,2.519,5.789,5.45,0,0,0,0,0,0,0.75,0,10.7,0,4.043,0,17.809,0,7.306,7.216,4.172,7.382,5.448,7.419,2.576,3.333,8.705,6.234,8.858,14.717,2.372,3.919,0,0,5.269,0,0,4.895,0,5.617,15.43,17.773,3.165,2.313,0,49.881,0,4.586,0,17.58,14.415,15.11,6.489,16.21,3.498,5.103,9.304,2.939,9.869,17.132,15.748,0.728,0,19.189,0.918,3.279,13.039,3.144,5.926,14.99,0,2.458,2.047,-0.062,1.631,4.148,3.261,6.266,7.042,5.714,4.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488968255019999002.sgf,闲庭信步wl,3zdata,-0.011,0.055,0,0.099,0.473,0.14,0.148,0,1.811,1.389,0.79,0.886,1.631,0.723,5.427,5.216,0,1.337,0.687,0,2.319,0.454,2.132,0,0.512,0,1.152,0,1.133,1.069,1.306,0,1.72,2.837,3.317,2.545,1.453,0,0,0,0,4.809,5.53,0,0,5.651,2.396,3.903,1.922,2.956,2.069,2.358,0,2.663,2.559,0.98,0,0.814,3.172,2.192,2.936,1.214,1.479,0,0.89,0,2.968,4.349,3.837,2.967,5.952,5.643,2.271,8.213,1.357,1.734,1.332,0,3.791,3.097,8.142,4.554,5.539,2.389,3.944,0,4.46,3.635,3.237,2.038,0,1.69,3.019,2.025,0,2.313,4.763,2.713,1.037,3.055,0,1.465,2.268,4.118,0,3.698,1.848,3.791,6.041,0,1.597,0,2.293,0,1.345,5.395,4.958,0,0,0,0,4.268,0.542,4.203,0,2.97,0.429,13.222,14.899,0,2.122,2.223,0.024,14.644,14.493,16.822,13.604,0,-1.563,10.685,7.495,7.393,5.982,0,6.317,5.01,14.685,14.123,9.695,9.821,17.193,17.042,-0.467,0,0,36.505,37.483,22.075,24.893,6.399,9.004,12.984,0,1.36,4.246,6.702,0,6.795,3.576,3.881,2.467,2.071,0,76.395,77.643,78.285,77.331,69.564,67.412,77.982,80.151,80.525,76.128,70.999,71.863,78.214,82.761,79.513,82.344,80.825,76.129,50.811,51.358,50.776,49.765,85.495,76.529,77.581,69.72,75.685,0,2.055,0,1.367,2.558,2.409,12.203,3.15,16.503,5.066,0,4.396,20.863,10.231,15.261,13.975,0,-7.064,0,-2.178,0,-3.451,0,-1.063,0,0,5.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489226464019999297.sgf,t881,牛顿01,0,1.117,0.96,2.826,0,0,0.802,0.864,0,0,0,0,0,0,1.181,1.591,0,2.113,0.915,1.637,0,0.598,2.559,0,1.997,0.903,3.846,1.622,0,1.023,0,0.432,0.745,0.142,1.127,1.425,1.181,1.841,0.621,1.534,0,2.114,3.404,0,1.566,0.071,1.787,0.445,0.411,0,1.339,0.668,0.232,1.08,1.319,0.613,3.012,1.31,1.788,0,0.834,2.65,0,0.862,0,0.997,3.636,0,0,4.284,0,4.928,0,3.461,0,5.369,3.448,3.397,1.008,5.454,0.842,2.48,0.953,4.415,4.691,6.562,5.491,7.537,0,3.484,12.522,0,-0.15,0.324,1.717,2.784,6.323,1.358,3.715,3.171,0.746,2.277,1.254,0,6.275,5.437,6.957,8.294,0.529,0.596,7.009,6.043,8.444,2.579,3.348,4.129,3.163,3.962,4.334,5.867,0.394,0.858,1.07,0,0,9.519,7.064,4.704,0,2.378,13.911,0,5.349,0,0,0.055,0,2.949,0,1.543,3.487,2.507,0.437,2.302,19.113,0,-4.451,0,24.873,0,0,0,34.449,0,5.679,46.139,2.038,1.727,0,4.509,5.286,5.297,2.116,1.076,1.419,0.312,0,0.762,3.107,1.532,0.843,0.076,1.682,2.87,4.037,4.192,3.147,3.34,2.894,4.243,3.206,1.309,0.182,2.624,4.717,4.87,2.211,3.754,2.7,2.199,0,1.189,1.995,0.701,0.951,3.459,0.831,5.174,3.282,4.033,3.529,3.774,0.892,0,5.921,5.239,3.766,2.047,0,0,0.577,0,1.31,0.67,0.925,2.333,3.94,0.696,0,1.717,0,1.653,0.522,0,0,0,1.975,0,0,2.009,1.841,0,0,0.421,0,2.38,0,0.8,1.018,0,0,2.118,2.091,0,0,0,1.092,0.101,0.058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
