ファイル名,黒,白,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400
1502189621029063227.sgf,姚?阳,å°?çŸ³,-0.006,0.161,0.02,0,0.187,0.549,0.039,1.337,1.01,2.154,2.101,2.752,2.894,1.901,1.854,0,1.937,0,0.769,0,0,0,2.922,0,1.936,0,0,3.239,4.166,0,0,0,0,0,0,1.247,0,0,4.129,0,2.839,6.438,0,0,1.321,0,0,0,1.996,1.752,0.596,2.875,1.231,2.385,0,3.442,3.387,0,3.021,0,0,0,0,1.878,0,16.941,0,0.59,0,1.482,3.64,0,0.619,2.241,2.699,3.499,0.321,2.729,1.505,2.476,1.644,1.881,2.584,5.447,3.264,0,0,1.352,0.894,1.806,0,0.669,1.87,2.104,0,0,1.73,2.425,2.294,1.289,1.971,5.758,0,1.653,1.169,4.968,7.913,10.583,1.089,0,1.74,0.334,3.642,0,2.197,0,2.94,3.318,1.701,0.136,0.768,2.66,3.508,0.689,1.443,1.741,0,2.856,-0.239,2.219,1.237,0,2.983,3.781,3.111,0,0,2.781,0,6.727,0,6.271,4.551,13.413,16.64,0,9.936,0,17.94,9.371,6.399,2.57,16.075,0,5.22,0,5.772,11.241,0,0,0,0,2.696,0,7.027,8.095,8.344,7.638,4.436,7.084,1.238,1.743,1.681,2.012,0,0.727,0,2.025,1.917,1.662,3.296,0,4.171,0,0,1.107,0,2.615,2.708,2.756,2.147,5.716,7.834,7.922,7.597,7.959,7.121,7.496,3.968,3.644,4.019,0.976,0,5.349,5.227,4.194,4.481,5.277,0,0,2.852,5.229,1.934,6.264,4.235,2.772,1.824,0.118,1.568,0,0,0.078,0,3.178,0,0.662,1.424,1.182,1.407,1.16,2.309,2.362,2.437,1.381,0.936,1.462,0.029,0,0,0.451,0,0.149,0,0.169,0,0.341,0.115,0,0.326,1.062,0,0.573,0.171,0,1.239,0,0,-0.056,-0.039,-0.04,0.042,0.033,0.006,-0.051,0,0.962,0,1.01,-1.028,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502336970029049594.sgf,å?¶å­?å°?æ±¤åœ†,姚?阳,0,0.058,0,0.118,0.5,0.073,0,0,0.151,0,0,0,0,0.778,0.983,0,0.881,0,0,0.776,0.3,0,0,0.242,0.233,0.274,0,0.51,0.453,0.856,0.836,3.259,0,1.335,1.759,0,1.065,2.044,3.612,0,2.44,0.583,0,1.342,1.05,0.43,0.219,0,0.16,0.751,0,0,0.397,0,0.723,0,0.653,2.441,0,0,0.366,1.035,1.225,1.932,3.256,2.674,4.74,0,0,0,1.745,0,1.291,4.632,2.432,0,0.563,0,1.956,3.497,3.609,2.591,0,1.326,0.582,0,1.494,0,2.236,2.074,2.233,0,1.224,3.839,1.863,0,0,3.868,6.694,4.129,2.163,0.253,4.793,3.349,3.847,1.831,2.347,0,4.451,1.783,0,0.855,3.116,5.275,3.793,5.026,1.398,2.216,2.452,0,9.129,6.072,0,-1.022,0,0,-0.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502353572029014242.sgf,ç³Šæ¶‚ã€‚ã€‚,姚?阳,0.002,0.174,0.134,0.091,0.61,0.439,0.604,0.662,0.99,0.37,0.473,0,0.257,0,1.397,0,0,2.069,0.564,2.272,2.11,1.622,2.835,2.404,1.122,1.928,0.769,2.713,1.757,2.572,2.783,6.16,5.053,4.794,5.6,6.067,6.277,4.613,5.353,6.695,9.395,5.183,3.837,2.98,2.183,3.484,2.722,2.894,2.646,3.894,4.63,2.72,1.338,1.897,2.39,0,0.925,0,0.193,0,-0.376,0,1.774,4.001,0,0,0.95,0,0,1.315,3.329,0.012,0,6.905,1.994,4.468,5.277,6.069,3.901,6.382,2.909,3.084,2.17,2.964,3.394,3.745,5.428,4.391,5.121,2.562,0.793,0,4.537,6.974,0.895,4.01,4.701,0,0.734,0.076,1.02,0,0.87,2.967,2.172,7.086,6.387,3.767,2.129,3.723,3.092,0,0,6.499,5.631,0,0.671,4.338,3.408,3.996,3.637,4.284,2.544,0,0,0,5.954,5.487,5.658,5.038,5.42,5.534,6.315,4.484,4.949,0,0.267,0,6.046,5.187,0,8.929,4.679,3.691,0,0,1.147,10.279,8.266,12.157,0,0,0.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502437055029059646.sgf,çˆ·ä»¬,姚?阳,0.142,0,-0.032,-0.023,0.792,0.835,1.139,0.474,0,0.249,0,0.068,1.561,0,1.358,2.012,3.921,0,0,0.303,0,1.582,0,0.831,0.9,2.095,0.731,2.27,3.755,1.843,5.824,7.508,0,0,2.129,0,0,0,1.558,0,0,1.958,0,0.097,0,1.365,2.032,0.931,0.435,0.826,0.674,0.316,0.538,4.758,0.635,9.265,0,7.499,8.115,3.993,0,7.434,5.212,6.849,6.018,9.093,9.686,11.018,1.91,3.717,18.737,0,0,0,11.983,0,0,4.217,0,1.332,6.667,0,0,0.421,1.176,3.111,2.209,3.49,2.924,2.599,0,0,0,1.179,0,1.891,0.309,0.701,0.556,0.583,-0.415,2.339,0,4.474,0,0,4.992,0,0,0,15.069,0,1.684,0.228,1.784,3.352,3.212,0.264,0.194,2.815,3.792,0,1.733,4.198,1.153,0.618,3.159,0.937,3.355,1.253,2.142,1.454,5.285,1.984,0,4.479,0,16.525,11.553,0,4.334,4.867,7.441,1.191,3.401,3.542,7.305,0,0,20.438,0,0.203,0,0.884,0,0.922,0,0,0,9.026,2.005,0,5.764,0,2.882,0,-0.615,7.704,0.112,0,0,3.285,0,0,8.62,0,0,0,0,12.277,11.969,0,2.512,4.967,0.733,0.836,0.894,0.348,0,0.923,0,3.438,0,0.297,0.957,0.965,1.303,1.48,0.543,1.882,0.776,0.333,1.625,0.429,0,1.043,0,1.654,1.937,2.004,2.273,2.672,2.407,0.404,0,1.932,0.7,-0.614,0,0.229,1.821,2.566,0,2.121,0,0.288,0.489,0.233,0.349,0.304,0,-0.084,0,0.779,0.43,0.355,1.058,0.422,0,1.042,0.728,1.094,0.991,0.821,0,0.632,0,0,0.784,0.027,0,0.61,0.554,0.693,0.812,0.03,0,0,0,0,0,0.228,6.209,0,0,0,0,0,0,22.174,4.311,5.263,8.047,8.773,17.195,12.863,4.654,4.61,4.268,3.352,0,0,9.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509366020010001912.sgf,?长大,ä¸€å?£æ‰¿å¤©,0,0.053,0,0.128,0.188,0.521,0.826,0,1.28,2.087,0,0.328,0.641,0.23,0.37,0.635,0,0,0,0.232,0,0,0.586,0,0.267,0.51,0.854,0,0,0.638,0,0,0,3.608,1.343,1.39,3.637,0,1.466,2.211,3.979,0.388,2.151,0,-0.115,2.216,0.686,1.043,1.43,2.718,0,0,0,0.044,0.703,2.052,0.918,0.511,1.041,0,0.255,0,8.282,0,0.797,0,1.243,0,0,0,0,-0.712,0,2.863,1.421,2.808,0.954,0.51,-1.339,-2.169,0.652,0,10.246,10.994,0,0,11.103,12.278,11.763,9.23,18.228,19.898,3.855,12.496,7.906,9.312,4.279,3.832,12.864,9.614,3.085,0.441,0,2.115,0,0,2.987,0.682,0,1.346,1.699,0.918,0,2.302,3.617,0.738,0.833,0.282,0.446,1.462,4.679,0,0.403,0.807,2.327,0,2.693,1.403,1.955,0,0.541,2.614,0,0,4.576,3.705,2.43,0.853,1.499,3.591,3.622,6.133,4.874,3.523,5.049,6.284,0.936,3.475,0.362,1.614,2.64,5.996,2.4,2.499,2.377,1.654,1.492,2.084,4.622,3.904,4.449,2.282,0.77,0,3.229,0,3.676,1.726,0,4.534,0.85,0,3.923,5.563,-0.136,0,0.064,0,0,0,-0.019,0,5.418,1.504,0,0.661,0,1.595,2.688,0,0,0.338,-0.398,-0.084,0.285,0,0,1.087,0,1.343,0.087,0,-0.015,5.768,0,6.201,0,0,0.674,0,2.179,4.254,0,2.297,2.252,0,1.788,1.992,1.92,6,0.364,1.839,0.705,1.731,0.847,0,4.657,1.352,2.909,0.658,1.05,-0.175,0.991,0.248,-0.032,0.297,-0.032,0,1.743,1.607,0,0.371,0,1.15,1.367,6.507,6.249,1.433,1.167,0,0,1.755,0,0.729,0,0,1.048,0,0,1.072,1.202,0.529,0.71,0.961,0.879,1.183,0.892,98.093,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509367724010001785.sgf,ä¸€å?£æ‰¿å¤©,?长大,0,0.045,0.121,0,0.214,0.347,0.466,0,0,0,0.141,0,0,0.485,0,0,0.311,0.936,0,0,0,0.176,0,0,0,0.842,0,1.004,0,0,1.052,3.507,1.681,0,0,0.91,0,6.079,5.979,5.452,5.436,2.62,3.508,2.422,2.552,0,2.976,0,0.044,1.34,1.912,0.663,0.176,1.904,0.154,0.185,0.037,0,0,1.673,0.277,1.107,1.018,1.722,0,1.259,0,2.733,1.323,0,1.076,2.035,1.639,0,0.897,1.703,0.905,2.617,0,6.225,1.716,5.128,0,2.495,6.619,12.49,0,1.456,0,3.114,2.114,1.687,0,9.977,4.639,1.913,1.237,10.161,5.345,2.483,0,11.13,12.014,0.311,0.881,0.982,1.581,3.62,4.839,4.206,0.85,2.251,2.446,0.905,2.628,1.739,1.613,3.442,1.294,1.821,3.871,5.459,3.049,0.429,0.102,3.686,0,2.867,2.446,1.135,0,5.248,0,4.732,15.79,0.135,0,2.315,6.358,3.385,0,0,2.711,1.743,11.717,4.472,2.889,4.883,0,0,0,0,4.6,1.346,1.317,1.528,0,10.207,13.038,8.659,11.002,1.233,1.782,1.336,3.381,0,1.952,1.368,0,1.524,4.034,0,2.455,4.98,2.768,3.196,0,1.837,1.656,0,2.949,0.31,3.171,3.746,0.76,0.639,0,0.968,1.777,3.878,0.456,0,2.171,3.416,0,0.101,-0.01,0.433,2.884,2.449,-0.591,-0.918,1.181,1.844,0,1.707,2.425,1.588,0,3.194,1.393,1.96,0.931,6.755,6.572,0.469,0,0,3.532,5.872,0,0,1.398,0,0.707,2.406,0.427,0,1.077,1.021,-0.009,1.344,0.909,29.701,0,20.723,0,1.189,3.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509369245010001121.sgf,?长大,ä¸€å?£æ‰¿å¤©,0,0.049,0,0.126,0.166,0,0,0,0,0.078,0.31,0.168,0.091,0.385,0.487,0.027,0.293,1.714,0.908,0,0,0.359,1.64,1.331,0.933,0,0,0.293,0.599,0,0,0.401,1.062,0,1.103,2.137,0.92,1.635,2.515,0,1.198,0,2.719,1.664,0.089,0,0,0,-0.106,2.962,1.261,0.487,2.305,0,0.375,1.569,4.05,0,0,1.936,0.174,0,1.581,0.954,0,0,0.005,4.523,2.261,2.315,1.353,0,2.41,3.903,0,0,0,0.968,2.266,1.779,3.332,0,11.11,0,0,0,7.296,0,1.279,0,17.964,3.198,-0.144,0,1.531,7.15,2.754,0,0.495,0.323,3.368,3.16,2.798,1.045,1.861,1.412,2.242,3.021,0.006,0,0,3.57,1.746,2.825,1.22,0,0.622,3.176,0.646,5.85,4.903,2.027,8.714,4.449,0,6.299,0,0,0,0,0.519,2.405,1.18,0,1.398,0,17.594,7.363,9.466,0,9.404,0,6.86,27.683,0,9.172,10.533,0,0,0,4.304,0,4.575,7.538,3.094,4.207,3.652,4.6,1.713,0,3.19,4.322,0,0,9.052,8.948,10.238,4.782,0,0,2.626,0,1.52,0,8.502,8.434,0.462,-0.085,0,0,1.172,1.563,1.181,1.537,1.568,2.624,0,0,8.608,6.705,0,2.973,0,0,0,0,0,0,-0.22,0,5.344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509371299010001484.sgf,ä¸€å?£æ‰¿å¤©,?长大,0,0.058,0.105,0,0.267,0.48,0.629,0.468,0,0,0.371,0.681,0.302,0.269,0.392,0,0,0,0,0,0,0.493,0,0.269,0.948,1.262,2.319,1.489,0,1.514,0.755,0.848,0,3.104,0,1.922,1.764,6.295,0,0.503,1.223,1.55,0,0.145,0,0,2.042,0,7.448,7.492,0.818,1.793,1.677,1.097,0.972,1.113,1.756,1.51,1.039,0.849,1.534,0.564,3.275,2.934,5.972,0,0.349,7.728,0,1.42,0,0.669,3.382,9.297,2.861,2.551,3.14,-0.76,0,1.304,0,0.047,0,2.904,2.698,1.171,1.097,0.579,2.276,1.698,0,-0.013,0.803,1.433,0,0,0,2.475,0,0.798,3.712,1.504,2.473,1.441,3.418,1.309,1.487,2.453,2.73,2.892,6.07,0,0,4.261,0,1.715,0,0.499,4.433,1.438,2.395,2.778,2.404,2.877,5.375,0,0,0,0.541,-1.538,0,0,1.609,1.474,0.962,0,3.407,1.729,3.009,0,0,1.326,0.263,0.196,2.434,2.603,0.459,0,0.382,3.393,1.892,2.907,2.903,0.759,0.027,2.155,1.636,1.639,3.028,2.514,5.224,3.591,3.44,1.716,1.991,1.325,2.615,1.245,0.772,0,0,3.346,1.477,0.856,2.782,2.5,0.937,0.057,0,1.989,0,0.458,4.899,1.549,2.137,0,1.171,2.683,2.807,0.174,0,0.982,0,0,0.448,0,0.281,1.313,1.511,1.519,0.952,2.119,0.826,0.623,0.75,0.01,0.158,0,0.571,0.714,0,0,1.584,1.056,2.662,0,0.079,0,0.298,2.761,0.234,0,2.564,2.419,2.471,0,0.555,0,1.209,0,3.007,2.461,1.31,1.541,0.356,-0.016,0.455,0,0.416,0,0,-0.086,0.136,0,0,0,0,0,0,0,0.201,0.179,0.4,0,0.275,0,0.087,-0.067,-0.061,0,0.778,0,-0.021,0.375,0,0.089,0.013,0,0,0,0.347,0.574,0,0,0,0.138,0,0,0.175,0,0,0.095,0,-0.087,0.219,0,0,1.908,0,-0.229,0.579,0.731,0,0.208,0,0,0,0,0,0.192,0,-0.02,0,0,0,0.286,0,0,0.716,0,0.04,0.079,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509373466010001661.sgf,?长大,ä¸€å?£æ‰¿å¤©,0,0.041,0,0.12,0.179,0,0,0,0,0.524,0.504,0,0,2.86,1.782,0.228,0.162,0.428,0,0,0,0.461,0,0,1.037,0,0,0.317,0,0.126,0.444,2.729,0,0,0.334,-0.087,0.327,0.984,0,0.421,0,0.266,1.728,0.47,0.204,0.177,0,0.263,0.669,2.121,2.88,2.136,1.577,1.832,0,1.391,2.038,1.605,0,0.64,0,1.491,0.819,0.846,-0.386,0.421,1.003,7.442,3.348,5.02,10.343,11.901,0,0,0,0,2.049,0,0,1.478,3.317,0.582,1.77,0,2.669,1.868,0.838,0.47,0.953,1.823,5.616,1.401,2.595,0.013,5.063,8.859,3.491,0,-0.863,0,1.065,2.679,0.505,0,1.507,3.224,-0.6,0.87,1.177,2.419,-2.245,-0.129,0.837,0,0.181,0.946,4.25,6.271,2.025,0.995,3.191,0,0,1.298,0,0,0.759,0.803,0.796,0,2.63,0,0.376,0,2.47,1.455,10.283,10.637,0,0,1.205,0,0.556,0.794,1.241,0,0,0.671,0,0.073,0.261,4.638,5.062,4.894,3.525,-0.074,1.536,1.51,1.671,0.968,1.2,2.358,0.995,0.689,0,0,0.554,0,0.885,0,1.649,1.249,1.557,2.438,0,0,-0.114,0.169,0,0.231,0,0.802,1.066,0.238,0,0.533,0,0.26,0.395,0,2.2,0.995,1.404,0,0,0,0,0,0.737,0.741,0,0.135,0.31,0.143,0,0,0.661,0,0.178,0.203,0.196,0,-0.295,0,0,0,0,1.012,0,1.021,1.098,0,0,0.004,-0.527,0.225,0,0,-0.121,0,-0.663,-0.226,0,-0.678,-0.155,0,-0.214,-0.29,0,0,-0.349,-0.359,0.108,0.579,0,0,-0.024,0,-0.551,0.002,0,0,-0.126,0,-0.135,-0.162,-1.017,0.49,22.795,22.821,0,0.019,0,0,-0.017,-0.073,0.115,0,1.104,0.162,0.065,0,-1.026,0,0.002,0,0.306,0,-0.016,0.344,0.489,0,0.083,0,0.135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513162265010001431.sgf,?长大,éš?æ‰‹è¯¯æˆ‘,0,0.173,0,0.054,0.145,0.649,0.848,0,1.263,2.137,0,0.198,0.965,0,1.605,0.7,1.036,1.285,0,0,0,0,0,0,1.083,0,0,0.763,0.477,0,0.371,0,0,0.999,0,0,5.064,0,0.9,0,0,0,0,0,0.961,0,0.198,0.198,0.528,-0.397,2.367,1.315,0,1.643,9.511,3.417,0,6.025,0,0,5.235,0,0,17.645,0,0,4.234,0.104,2.486,0,6.447,0,1.554,2.245,8.423,0.635,0,2.459,3.792,7.458,2.397,1.302,0,0,0,0.553,0,2.502,5.17,0,0,3.124,4.125,3.899,5.564,0.235,0.766,0.896,0,0,1.226,0,2.723,2.225,2.185,0,4.742,0,1.951,0.746,2.062,4.498,1.265,0,1.307,0,0,0,3.941,3.67,2.629,3.186,6.347,0,0.97,6.123,0,0,0,1.691,5.024,0,1.227,0,3.065,0.803,7.803,3.786,3.973,5.54,3.195,2.354,0,3.064,5.456,2.256,1.83,2.941,3.721,0,1.292,3.595,8.027,14.092,7.258,1.454,0,0.721,5.16,5.889,0,0,9.476,0,4.152,0,4.054,0,5.499,4.984,4.795,4.079,2.6,5.124,3.53,2.625,2.857,2.242,5.92,6.189,0,4.731,0,6.962,2.838,4.947,0.839,5.535,3.365,3.328,3.77,2.572,1.288,3.841,1.544,0,3.073,5.354,2.347,13.043,14.223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
