ファイル名,黒,白,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400
1505179690029013572.sgf,临沧地主,Song; Henry,-0.021,0.044,0,0.115,0.185,0.316,0.29,0.244,0,0,0,0.9,0.04,0,0.694,0,-0.041,0.616,0.902,1.46,1.399,0,0,0.959,0.197,0.072,0.208,0,0,1.474,0,3.896,2.223,2.998,1.444,2.549,3.502,3.166,0,-0.497,0,3.375,0,1.593,1.243,1.02,0,0.941,0,0.701,2.113,0,0.573,0,3.632,3.046,4.701,7.219,0,4.441,2.35,0,6.001,7.561,6.925,5.584,5.371,4.321,3.065,2.013,2.269,2.903,5.411,4.306,3.037,3.362,2.236,3.459,0,0,0,4.124,5.121,6.778,5.789,6.544,5.815,7.254,8.21,6.341,6.814,8.843,7.518,8.997,8.068,8.848,7.921,6.97,7.253,6.364,5.604,4.737,5.089,4.496,8.566,1.691,0,4.842,0,3.086,2.876,1.085,0,2.042,2.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505291562029057824.sgf,临沧地主,棋如人生,-0.008,0,0,0,0.159,0.35,0.207,0.047,0.201,0,0.139,0.191,0.382,0.526,0.142,0,0,2.649,0,5.394,0,4.473,0,0,0,5.783,1.556,3.555,0,3.138,4.513,4.026,3.977,4.676,1.474,0,0.871,3.226,3.103,1.695,2.165,1.094,0.278,1.075,1.895,2.646,0,1.699,3.825,1.729,2.18,2.118,3.071,4.941,3.8,0,0,7.644,0,1.153,1.673,0.514,7.276,0,3.282,2.801,0,0,0,1.698,1.492,7.641,5.583,6.487,3.957,7.097,4.235,4.979,0,4.294,10.919,0,9.454,7.395,0,4.315,0,0,0,12.037,11.83,12.311,9.133,7.689,2.334,0,4.843,4.244,8.055,10.432,11.557,10.732,9.478,10.438,7.43,9.086,8.293,8.049,11.213,10.213,10.044,5.772,8.313,4.647,5.49,0,6.653,0,6.11,0,5.362,6.108,7.482,6.594,5.601,6.974,5.58,6.194,4.907,3.292,4.038,6.08,4.791,0,5.794,2.254,5.393,7.226,4.383,2.945,2.633,7.364,7.625,1.357,0,2.621,0,-2.04,0,4.266,5.518,2.47,2.204,9.883,11.618,0,7.223,7.822,7.739,8.372,7.271,7.029,6.493,6.286,6.429,3.789,0,4.421,-1.159,0,3.976,3.39,5.146,4.396,3.382,7.185,9.18,4.339,4.213,4.896,5.223,1.965,0,2.137,3.947,6.858,6.254,6.273,8.864,-0.492,0,0,0.591,0,1.675,2.009,1.178,0,2.291,2.345,1.597,1.289,1.003,0.929,0.751,1.554,0.812,1.166,-0.437,0,0.621,0,3.261,2.127,-0.15,0,1.758,3.267,3.44,0,2.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505292776019999622.sgf,ZTTTT88888,左旗迎风,-0.014,0.036,0.093,0.102,0.288,0.624,1.106,0.438,0.35,0.985,0,0,0,0.208,0,4.449,5.663,0,0,0,0,1.791,1.437,2.244,1.48,2.342,2.264,3.426,0.11,2.153,5.72,7.421,8.344,10.855,0,3.636,0,0.428,18.28,0,0,0,0,8.677,5.309,0,0.771,1.593,1.249,4.564,2.685,2.945,11.003,7.775,7.621,8.649,9.629,8.058,5.889,7.46,11.547,9.906,8.3,7.92,8.63,6.035,4.783,0,0,0,0,0,7.528,0,0,7.424,0,0,0,0,0,1.459,16.417,0,0.475,1.654,1.744,1.723,11.124,0,6.885,1.598,1.974,1.099,1.47,1.778,5.82,0,0,1.827,0.842,1.016,1.145,0.916,0.459,1.538,2.675,0.747,2.668,1.394,2.64,3.626,4.27,0,0,4.305,0,3.754,0,4.677,0,0,8.114,5.353,1.933,0,1.198,0,1.352,1.793,1.465,4.565,5.005,0,0.617,1.08,0.812,1.019,1.342,0,3.679,0,0,0,0,0,2.004,2.796,0,3.072,1.415,1.675,1.845,2.41,4.473,0,8.325,5.627,9.923,1.679,0.941,0,4.785,2.678,4.083,0,3.689,3.235,3.282,9.451,8.192,7.862,8.143,8.178,9.451,8.452,2.781,6.15,0,0,7.841,0.109,0,1.254,5.563,4.471,0,2.36,4.33,5.468,6.185,0,2.361,7.505,7.991,7.244,6.212,2.172,9.105,2.298,8.155,1.224,1.289,0,5.663,0,0.652,0,0.591,7.416,4.164,6.192,4.918,0.756,9.769,0,12.516,0,0,-15.24,0,0,0,0,0.277,0,7.597,0,0,9.651,9.96,0,4.473,0,0.938,8.001,10.359,3.976,1.57,1.374,5.576,4.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505297665019999871.sgf,关师长,左旗迎风,0.002,0.174,0.058,0,0.176,0,0.511,0.366,0.684,0,0,0,0,0,0,0,0,0,2.027,0,0,0,0.381,0.457,0.54,0,2.825,0,2.031,0,0.36,0,1.318,0,0,0,0,4.276,0,5.253,0,0.247,4.399,0.404,0,1.447,1.967,0.348,0,6.197,9.874,3.515,0,0.124,0,2.106,5.1,6.537,8.227,4.215,4.327,-0.04,0,7.67,0,1.136,8.277,6.149,9.145,0.659,0,0,-0.363,2.134,0,6.578,5.134,1.529,0,0.136,0,0.62,0,0,1.49,1.451,0,0.494,4.978,6.928,13.466,5.12,3.777,0,2.938,0,0.87,0,0,2.001,1.381,2.358,0.408,1.579,2.729,0,0.7,3.534,5.889,5.988,8.851,2.314,2.836,3.485,2.564,2.84,4.384,1.083,2.556,1.234,2.308,2.442,2.983,0,2.053,2.587,1.757,0.947,2.842,0,3.066,0,1.692,3.227,2.232,0,-0.772,0.447,0,0,0,0.821,5.322,5.961,2.042,0,1.815,0,1.099,0,1.758,1.62,2.071,1.971,0.93,2.487,1.728,3.414,0.347,2.627,2.84,2.344,3.247,1.703,1.1,2.399,8.825,0,4.516,0,0,-1.928,6.838,0,0,0,0,0,-0.276,1.121,0.844,0,1.288,0,4.096,4.387,-0.499,0,0,2.133,2.924,0,0,8.27,0,3.898,1.909,1.167,0.407,0,1.17,0,3.616,0,0.874,0,0.4,4.241,3.193,1.92,1.973,0,0,0,1.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505300692019999798.sgf,关师长,左旗迎风,-0.02,0,0.022,0.087,0.167,0,0,0,0,0.046,0.319,0.243,1.287,0,2.165,0,0.075,0.555,0.43,0.385,2.041,1.53,0.374,0.64,0.744,0.157,1.732,0,3.963,0,1.739,6.281,0,0,0.735,0,0,4,0,-0.039,1.664,2.285,2.378,0,3.421,4.45,1.379,0,0.701,0,0.758,0.858,0.489,5.915,6.482,2.744,2.867,0,1.482,0,5.265,2.487,6.242,0.211,0.681,0,0.856,0.826,4.397,3.154,4.611,1.21,0.962,2.215,5.346,4.429,0.269,1.859,2.573,6.889,2.036,2.237,8.641,0,0,9.307,0,17.173,2.827,2.367,8.592,0,1.723,0,14.139,0,2.932,5.121,3.065,6.503,5.309,5.972,2.205,4.223,6.778,0,0.466,0,2.684,1.853,0,1.111,2.863,2.025,3.248,2.846,2.828,1.398,3.072,1.082,1.164,0.664,1.567,1.079,2.453,1.044,0.908,2.503,0,2.089,4.729,0,1.671,1.975,2.965,2.545,4.154,2.471,4.022,2.863,4.758,3.861,1.49,2.822,3.736,5,3.163,4.686,0.208,0,5.157,6.247,5.092,8.266,6.116,6.994,5.101,2.688,6.367,0,15.967,22.058,0,1.582,0,5.148,6.304,0.831,0,4.313,2.162,2.2,0,0,4.677,2.916,0.875,2.211,2.553,1.597,1.373,2.712,8.676,4.773,5.574,8.388,1.334,0,4.23,5.132,-0.877,0,0,1.734,5.397,3.343,3.268,0,0.355,0,2.023,0,1.633,14.516,10.973,0,2.63,0,16.327,14.6,14.83,16.146,15.373,17.158,13.348,14.044,7.49,10.452,17.334,14.617,13.201,16.532,17.68,0,5.504,7.692,2.4,0,0.664,0,0.312,0,5.944,5.738,6.062,0.846,0,6.373,6.511,7.949,8.518,3.497,3.725,5.467,4.664,4.019,4.571,7.475,6.973,0.701,0,0,2.806,2.801,3.377,2.692,2.673,0,0,0,0,0.338,0.142,0,0,0,0.327,0.636,0.827,0.155,0.745,0.074,0,0.132,0.121,0,0.058,0.11,0.795,0.773,0.797,0,0,1.176,0,0,0,0.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505302293019999538.sgf,左旗迎风,关师长,0.129,0.078,0.117,0,0.3,0.974,0.813,0.139,0.956,2.479,0.412,0.173,0.873,0,0,0,0,0,0.661,0,0,0,0,0.396,0.609,0,0.874,1.329,3.049,4.634,8.112,4.861,0,1.04,0,1.171,0.612,1.377,1.868,6.117,2.702,2.543,0.448,0.72,1.697,0,0,7.015,4.271,0,0,2.765,0,-0.922,0.92,2.554,0,5.007,0,1.759,0,2.927,0.579,0,0.467,3.135,1.303,2.041,2.621,4.96,2.674,0,5.109,4.11,1.389,5.401,0,0,1.584,0,1.354,0,0.676,1.677,4.402,2.52,3.839,3.702,2.782,0,0,18.488,0,0,0,6.103,7.442,0,8.036,0,12.981,6.708,0,19.023,0,5.171,0,7.17,8.149,6.527,6.309,6.817,4.669,3.76,0,2.575,2.773,1.477,0,6.479,3.677,4.747,7.356,7.34,6.84,6.824,0,5.202,7.051,0,4.756,0,0,2.423,0,3.004,0,0,0,0,0,0,0,0.945,0,1.976,5.996,0,0,0,0,12.875,0,10.633,0,3.012,0,1.423,0,1.758,0,2.574,4.234,5.021,5.152,4.409,6.586,3.696,4.878,4.336,7.676,5.711,4.573,1.884,1.982,0.371,0,9.695,10.015,8.219,0,3.51,3.075,2.674,1.808,2.28,0,0.604,2.466,2.446,2.049,1.294,0,4.18,2.573,-0.287,1.904,1.762,0,1.254,0,1.4,0,1.042,0,2.324,0.191,3.444,0,1.064,2.201,0.503,1.133,0.886,0,4.471,4.65,6.758,6.546,5.584,1.209,0.194,6.379,4.937,5.433,1.754,1.764,5.789,6.231,5.668,6.199,3.775,6.821,3.031,1.245,0,0,4.105,1.529,1.773,0,1.419,1.067,0.925,0,0.755,0,2.778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505303808019999995.sgf,关师长,左旗迎风,-0.012,0.055,0.031,0.142,0.905,0.671,0.273,0,0.494,0.618,1.154,0.872,0.153,0.327,0.295,0.578,0.543,0,1.17,0,1.216,2.28,0,0.074,0,0,0,0,0,0.467,0.237,0.115,0.393,0.415,0.46,0.314,0.52,0.25,0.225,1.17,3.34,2.107,0.083,0,0,0.899,1.381,-0.118,0,0,0,0,5.457,2.959,0.846,5.651,0.742,1.818,6.798,2.735,1.924,0,8.801,16.372,22.442,6.59,1.8,0,2.75,12.551,0,0.7,5.247,0,0,5.478,0.138,0.852,13.808,3.947,14.436,4.39,8.195,0,2.623,0,7.508,0,0,8.946,10.318,18.593,25.497,26.007,9.09,0,8.133,8.073,12.19,9.405,15.014,11.037,7.832,11.477,0,10.216,8.899,3.826,4.648,5.047,0,0,3.545,0,16.528,29.632,20.875,14.544,13.572,15.406,15.291,16.49,21.863,11.322,7.833,7.325,13.13,15.279,15.972,24.935,6.029,0,8.163,0,28.666,0,0,8.531,15.859,29.802,17.397,3.417,3.214,0,8.024,-1.281,22.713,0,0,1.686,-0.35,-0.995,1.219,0.365,1.064,0.512,0.63,3.398,1.638,-0.225,3.778,5.464,13.302,7.691,14.313,0.558,26.886,52.924,41.088,42.241,39.577,32.528,3.16,1.244,4.541,5.68,7.897,4.678,3.827,1.854,2.28,9.393,10.36,4.567,-0.458,0.006,5.861,10.271,13.656,17.006,12.888,10.518,1.981,0,23.983,29.677,26.662,6.568,6.401,5.458,8.892,25.629,-3.318,0,11.148,7.347,5.677,22.869,24.721,25.018,15.944,23.395,19.391,21.71,22.498,26.144,24.594,24.728,0.244,0,6.883,0,13.943,0,2.216,0,10.045,0,9.653,0,0,0,39.944,0,61.901,0,6.32,3.516,5.394,0,7.449,6.142,0,0,0,25.413,8.877,0,26.77,27.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505304879019999563.sgf,左旗迎风,关师长,0.13,0.085,0.108,0,0.302,0.974,0.524,0.454,1.029,0,0.046,1.03,0,0.417,0.593,2.136,0,5.078,0,1.357,0,0.144,0,7.094,2.944,1.476,2.224,1.819,1.643,6.032,4.309,3.647,0,4.667,0,2.946,1.042,1.848,0,2.526,1.472,1.252,2.21,2.316,0,1.719,0.674,2.572,3.122,3.419,2.921,0,5.092,4.242,5.17,5.978,9.156,17.882,17.745,0,2.834,0,4.573,0.701,0,0,14.65,25.696,24.777,3.113,0,22.881,25.509,1.903,9.148,0,2.861,34.887,0,11.243,0,3.587,0,4.091,0,4.292,0.963,3.506,6.405,4.223,1.013,5.722,0,5.301,0,10.914,0,10.994,5.441,8.269,6.809,10.294,0.155,1.177,7.944,0,5.773,0,3.518,0,7.947,4.912,6.568,6.186,4.508,6.609,5.649,7.4,0,3.924,7.994,15.159,6.112,2.269,0,0.684,0,12.032,4.824,2.747,1.311,6.17,6.662,15.676,7.327,4.05,0,9.714,7.733,9.135,8.849,6.316,17.763,19.474,0,19.686,6.233,5.571,0,4.083,0,4.065,0,8.846,0,3.02,0,3.893,6.609,14.991,4.878,12.415,10.205,11.67,7.128,0,9.814,11.503,15.713,28.4,21.298,0,5.69,7.169,34.629,22.96,22.351,36.005,24.097,38.739,40.694,35.424,34.556,35.225,10.429,14.027,21.527,16.618,20.551,12.148,13.083,12.435,0,0,0,25.463,49.13,65.402,0,28.207,0,1.341,0.814,1.574,1.497,2.14,0,1.018,1.014,0.621,0.088,0.442,0,-0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505306656019999156.sgf,关师长,左旗迎风,-0.009,0,0.024,0.11,0.119,0,0.91,0.301,0.812,0.285,0,0,0,0,0.783,1.32,3.105,0.04,1.89,2.652,2.628,4.088,0,1.491,0,2.457,1.249,0.734,0.459,0.518,0,1.373,0.85,0,0,1.883,0,0,0.988,1.202,0,0,0,0,0,0,2.184,0.935,0.151,0,3.411,7.338,8.766,2.433,3.517,3.766,1.781,3.717,1.928,2.804,2.385,2.875,5.161,1.922,0.072,1.102,1.127,4.552,0,5.263,0,4.73,8.866,4.194,5.498,6.532,7.645,4.353,4.219,3.955,5.735,6.709,5.557,2.683,6.207,0,0,0,0,8.937,0,-0.32,2.612,0,0,0,4.594,1.41,1.625,0,0.499,3.629,0,0,0,0.064,0,0,0,0,5.007,1.23,5.963,2.863,1.672,4.578,1.724,4.447,3.259,3.57,0.344,1.363,2.406,2.917,2.789,0.689,2.892,2.427,1.476,1.742,0.548,0,0,2.099,4.853,0,0,2.446,3.466,2.207,4.475,0,0.486,3.519,9.403,0,5.138,0,9.487,11.211,9.441,2.037,0,0,0,-0.527,0,6.135,6.556,0,3.451,0,11.626,12.69,1.347,0,1.967,0.773,6.189,2.283,4.746,0,0.834,0.861,2.136,0,0.895,0,0.908,1.84,2.222,2.194,0,3.555,0,0.421,1.631,12.79,13.674,0,0,0.08,3.369,4.049,6.432,8.116,8.217,5.069,6.866,3.515,6.976,2.714,1.329,0,0.295,0,2.018,0,1.726,1.691,2.854,3.25,2.601,0.215,0,3.513,2.697,0,0.297,0.281,0.674,0,0,1.978,1.937,0.607,2.078,1.319,0.477,0,3.327,3.16,2.368,1.136,-0.554,0,0.035,0,1.431,0.824,0,0.323,2.304,1.674,1.259,1.647,0,0.719,0,0.81,0,3.378,1.173,0,2.432,4.065,0.602,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505354259029014379.sgf,开心果,临沧地主,0.011,0,0.066,0,0.708,0.255,1.119,1.252,0.831,0.891,1.943,1.999,0,0.492,0.702,0.437,0.323,0.462,1.726,1.85,3.602,3.874,4.34,0,1.279,3.65,2.166,3.058,0,1.525,2.42,4.459,1.553,7.189,2.151,0,1.401,0.096,2.551,0,0,1.047,0.608,0,1.805,0,0.78,0.503,0,3.858,0,0,0.246,0,3.007,3.24,2.134,0,1.465,0,0,0,1.942,1.481,1.119,0,1.752,0,1.155,1.749,1.204,2.973,2.912,1.803,1.675,0.097,0.257,0.937,2.753,11.236,9.196,1.51,2.112,1.53,0,2.446,0,2.491,0,2.431,0.526,3.679,5.694,5.821,3.195,3.029,6.343,3.682,4.349,1.405,0.747,2.829,2.113,6.112,7.516,5.678,4.914,0.664,3.83,3.335,4.01,8.136,10.121,0,4.208,0.104,0,1.212,0,1.206,5.847,5,5.858,0,0,0,15.351,7.354,0,5.349,7.512,0,5.878,0,16,0,5.422,28.199,0,7.07,19.6,10.1,11.212,7.615,0,0,2.763,8.224,5.909,18.092,0,0.244,0.807,5.993,0.55,0.353,-0.397,0.359,1.088,0,-0.022,0,1.43,1.091,1.683,1.419,4.175,1.36,2.205,0.71,0,3.123,0,1.915,0,4.939,6.277,6.747,0.96,-0.036,1.969,1.652,1.781,1.582,0.379,0.798,3.83,3.292,4.963,3.232,4.16,-0.184,0,0.172,0,1.344,1.777,1.74,1.627,3.13,3.955,3.29,3.969,3.111,3.357,4.536,4.343,3.643,4.87,4.169,2.971,4.479,0,0,2.082,2.899,3.585,3.601,0.372,0,0,0.068,0.161,0,0,1.343,1.34,1.255,0.269,0,0,0,0,0,-0.036,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
